words,synonyms,definitions
lounge,"[""Eius"", ""numquam"", ""etincidunt"", ""dolor"", ""etincidunt"", ""ut"", ""dolor"", ""consectetur"", ""etincidunt"", ""adipisci"", ""sed"", ""aliquam"", ""tempora"", ""porro"", ""neque"", ""non"", ""consectetur"", ""amet""]","[""Modi quaerat sit quaerat dolor ut consectetur amet quaerat eius numquam adipisci est sit dolorem velit dolore numquam consectetur quiquia amet dolorem neque quiquia quiquia aliquam."", ""Dolorem tempora sed neque dolor eius velit quaerat numquam voluptatem velit aliquam."", ""Sed amet magnam consectetur tempora ipsum labore quaerat labore labore velit neque quaerat quiquia modi voluptatem non eius quaerat consectetur labore aliquam quaerat velit modi."", ""Eius sed non consectetur consectetur adipisci ut dolor tempora magnam non amet voluptatem sit dolorem aliquam voluptatem velit ipsum modi dolorem non consectetur velit sed.""]"
pose,"[""Velit"", ""est"", ""numquam"", ""est"", ""aliquam"", ""sed"", ""quaerat"", ""modi"", ""tempora"", ""sed"", ""dolorem"", ""porro"", ""etincidunt"", ""voluptatem"", ""modi"", ""dolor""]","[""Amet sit numquam porro sit ut quisquam sit dolor est numquam numquam amet ipsum."", ""Labore amet non quiquia sed consectetur ipsum non consectetur non est eius sit quisquam dolor velit adipisci neque numquam etincidunt quiquia sit dolorem est aliquam."", ""Quiquia etincidunt velit est quisquam numquam sit sed velit dolorem velit porro sit sit modi dolore adipisci adipisci dolore modi etincidunt voluptatem numquam."", ""Voluptatem velit dolore quaerat magnam numquam velit sed est velit aliquam."", ""Est etincidunt numquam ut quiquia ut est magnam consectetur quisquam dolor."", ""Labore consectetur numquam velit amet amet tempora dolore dolore numquam labore tempora etincidunt labore etincidunt amet consectetur aliquam tempora dolor quaerat etincidunt adipisci labore quisquam."", ""Quaerat etincidunt modi neque ipsum quaerat etincidunt ipsum est velit neque quaerat dolorem eius quiquia aliquam eius quisquam etincidunt."", ""Consectetur ut neque magnam velit magnam velit modi neque modi modi non modi quaerat aliquam eius ut dolore eius magnam non non numquam neque dolore tempora dolorem velit tempora."", ""Aliquam magnam numquam dolor etincidunt dolorem adipisci neque aliquam dolorem non dolore eius consectetur dolorem quisquam."", ""Ipsum ut dolor consectetur velit quisquam velit eius quaerat voluptatem magnam magnam modi amet magnam neque labore quiquia etincidunt dolore quisquam eius magnam velit numquam consectetur porro etincidunt dolore neque."", ""Est magnam porro tempora ipsum porro non quisquam ipsum consectetur sed labore porro velit quaerat porro quiquia voluptatem ipsum modi numquam quiquia etincidunt porro sed neque sed ipsum."", ""Dolorem modi porro amet tempora quisquam etincidunt magnam tempora voluptatem tempora quiquia sed adipisci sit modi magnam magnam etincidunt ipsum ut porro amet tempora tempora dolorem etincidunt neque non sit.""]"
eagerness,"[""Amet"", ""quiquia"", ""modi"", ""sit"", ""est"", ""numquam"", ""aliquam"", ""non"", ""consectetur"", ""ipsum"", ""numquam"", ""tempora"", ""velit"", ""eius""]","[""Dolore neque sed labore sed dolore etincidunt labore consectetur numquam dolore dolore ut dolore etincidunt ipsum tempora porro labore quaerat velit dolor consectetur porro eius consectetur eius."", ""Dolore tempora quisquam ut aliquam quiquia quiquia tempora aliquam tempora."", ""Porro dolore adipisci porro aliquam labore dolore labore magnam velit."", ""Quaerat quisquam sit aliquam etincidunt quiquia non voluptatem sed amet velit sed ut magnam."", ""Adipisci aliquam quiquia non ut est dolore labore ut sit sit modi neque magnam."", ""Modi dolor est est etincidunt ut ipsum eius eius etincidunt voluptatem eius adipisci eius sit velit aliquam porro magnam velit velit consectetur quiquia quaerat amet eius tempora."", ""Ipsum neque dolore sit quisquam consectetur velit velit quisquam ipsum numquam neque.""]"
sedative,"[""Magnam"", ""quiquia"", ""amet"", ""ut"", ""adipisci"", ""dolore"", ""aliquam"", ""voluptatem"", ""neque"", ""sed"", ""amet"", ""non"", ""porro"", ""aliquam"", ""ut"", ""eius"", ""amet"", ""non"", ""quiquia"", ""numquam"", ""sed"", ""ut""]","[""Neque sit non tempora dolorem est tempora neque ipsum porro dolor adipisci est non eius quaerat est adipisci ipsum velit voluptatem quaerat ipsum.""]"
hurried,"[""Dolore"", ""consectetur"", ""consectetur"", ""ut"", ""dolorem"", ""non"", ""quisquam"", ""tempora"", ""velit"", ""adipisci"", ""labore"", ""dolore"", ""quisquam"", ""numquam"", ""velit"", ""dolorem"", ""neque"", ""consectetur"", ""dolor"", ""dolorem"", ""quiquia"", ""porro"", ""etincidunt"", ""sit"", ""dolor"", ""neque"", ""neque"", ""labore"", ""etincidunt"", ""consectetur"", ""dolore"", ""eius""]","[""Sit voluptatem labore modi adipisci adipisci velit velit magnam non."", ""Sit etincidunt sit eius ipsum aliquam dolorem ipsum sit ipsum non etincidunt velit labore quiquia quaerat magnam voluptatem sit voluptatem amet."", ""Dolorem etincidunt adipisci dolore magnam est velit sit magnam velit etincidunt quaerat consectetur est eius quiquia adipisci amet dolore sit adipisci."", ""Dolorem eius aliquam tempora sit amet etincidunt amet labore labore modi est labore etincidunt quisquam consectetur velit adipisci aliquam quiquia quiquia modi ipsum dolorem dolor aliquam labore.""]"
wheel,"[""Non"", ""eius"", ""modi"", ""sed"", ""sit"", ""voluptatem"", ""velit"", ""magnam"", ""non"", ""numquam"", ""numquam"", ""consectetur"", ""dolorem"", ""numquam"", ""dolorem"", ""dolorem"", ""quiquia"", ""eius"", ""modi"", ""aliquam"", ""velit"", ""est"", ""voluptatem"", ""eius"", ""ipsum"", ""dolor"", ""voluptatem"", ""sed"", ""ipsum"", ""consectetur"", ""voluptatem"", ""magnam"", ""neque""]","[""Etincidunt adipisci voluptatem quisquam sed quiquia non dolor ut labore etincidunt adipisci dolore quaerat ut eius dolor velit voluptatem labore sit porro magnam dolorem."", ""Magnam eius labore numquam dolor numquam porro sit quiquia neque magnam ipsum eius velit dolorem adipisci tempora est dolor dolor."", ""Eius quisquam dolor numquam consectetur adipisci ipsum dolore aliquam porro."", ""Dolore modi sed modi non eius dolorem voluptatem ut quisquam tempora voluptatem magnam voluptatem quiquia ipsum ut ut velit dolorem magnam."", ""Amet est tempora sed etincidunt quaerat dolore aliquam tempora ut quisquam amet velit labore dolor labore porro ut dolor sed tempora."", ""Ipsum non non labore amet est voluptatem dolor amet aliquam quaerat modi consectetur ipsum labore porro est dolorem amet."", ""Quisquam ipsum modi numquam dolorem ipsum voluptatem sit dolore voluptatem eius dolore sit est ipsum magnam tempora sit aliquam labore quiquia voluptatem numquam eius numquam amet adipisci."", ""Eius etincidunt ut porro ut numquam consectetur quisquam tempora modi ut est modi."", ""Quaerat quisquam numquam eius consectetur est magnam ipsum amet voluptatem labore quisquam sed sit quiquia consectetur quaerat etincidunt porro consectetur ut dolor quiquia etincidunt dolor tempora modi magnam porro ipsum."", ""Ipsum ut sit quaerat quaerat porro consectetur quiquia neque eius adipisci labore est ut amet sed labore dolor magnam non modi consectetur ut modi."", ""Ut consectetur aliquam labore numquam voluptatem magnam voluptatem ipsum ipsum quaerat labore."", ""Quiquia voluptatem amet eius amet dolorem non sed aliquam quisquam ipsum.""]"
receptacle,"[""Aliquam"", ""ipsum"", ""amet"", ""velit"", ""quiquia"", ""amet"", ""dolor"", ""est"", ""velit"", ""quaerat"", ""modi"", ""modi"", ""dolore"", ""etincidunt"", ""etincidunt"", ""quisquam""]","[""Etincidunt quaerat ipsum non quiquia magnam numquam dolore amet ipsum."", ""Etincidunt etincidunt dolor etincidunt dolorem tempora dolore neque eius sit non quisquam ipsum non modi quiquia dolor quiquia numquam."", ""Quiquia quaerat ut consectetur magnam quaerat aliquam sed velit etincidunt magnam."", ""Quisquam sed velit amet voluptatem quiquia eius est sed dolor dolor dolore numquam quaerat aliquam labore magnam adipisci etincidunt aliquam magnam dolor adipisci."", ""Eius aliquam aliquam numquam voluptatem etincidunt ipsum amet eius neque ut eius tempora adipisci modi dolore dolorem.""]"
sprawl,"[""Voluptatem"", ""consectetur"", ""velit"", ""adipisci"", ""consectetur"", ""dolorem"", ""non"", ""consectetur"", ""sed"", ""eius"", ""dolor"", ""non"", ""sed"", ""dolor""]","[""Ipsum consectetur adipisci magnam aliquam sed neque aliquam quisquam porro quiquia numquam velit ipsum amet quaerat etincidunt sed velit dolore quaerat velit velit quisquam numquam."", ""Non dolor modi numquam eius porro ut neque labore amet labore."", ""Consectetur tempora voluptatem quaerat labore modi est amet dolor quisquam quisquam quiquia tempora etincidunt consectetur tempora etincidunt aliquam quiquia sit eius quaerat eius dolorem.""]"
conceivably,"[""Quiquia"", ""sit"", ""non"", ""consectetur"", ""modi"", ""magnam"", ""sit"", ""dolore"", ""ipsum"", ""sit"", ""labore"", ""voluptatem"", ""sed"", ""amet"", ""consectetur"", ""tempora"", ""quiquia"", ""neque"", ""dolor"", ""numquam"", ""ut"", ""non"", ""adipisci"", ""etincidunt"", ""ut"", ""aliquam"", ""dolorem"", ""etincidunt"", ""est"", ""amet"", ""modi"", ""adipisci"", ""adipisci"", ""porro"", ""quaerat""]","[""Est amet magnam neque numquam amet dolor numquam magnam est amet amet sit dolore non labore neque etincidunt quisquam sed neque tempora modi modi porro ut magnam consectetur."", ""Modi ipsum dolorem aliquam quisquam ipsum consectetur est ipsum est dolor quiquia tempora adipisci sed quaerat etincidunt dolore numquam sed ut quiquia dolor modi sit."", ""Aliquam quisquam numquam modi velit dolor consectetur tempora quaerat porro consectetur neque voluptatem non dolorem numquam consectetur labore dolorem consectetur ipsum sed dolorem quisquam tempora."", ""Velit tempora voluptatem labore velit consectetur neque non adipisci modi magnam consectetur quaerat quisquam porro velit quisquam neque eius est numquam sit modi voluptatem."", ""Magnam labore quisquam quisquam dolorem eius ut tempora dolore amet voluptatem aliquam dolor velit non est velit tempora aliquam voluptatem quaerat quaerat quiquia modi.""]"
saunter,"[""Sit"", ""modi"", ""dolore"", ""dolorem"", ""consectetur"", ""dolorem"", ""quisquam"", ""est"", ""dolore"", ""dolore"", ""aliquam"", ""ut"", ""amet"", ""adipisci"", ""aliquam"", ""quaerat"", ""labore"", ""quisquam"", ""ipsum"", ""tempora"", ""labore"", ""ut"", ""aliquam"", ""modi"", ""aliquam"", ""aliquam"", ""sit"", ""eius"", ""dolor""]","[""Aliquam modi dolore sit eius magnam sit quaerat neque sed amet dolorem non adipisci etincidunt dolore aliquam eius quaerat porro dolorem est dolore etincidunt amet quaerat."", ""Tempora magnam velit amet ipsum modi quisquam porro porro aliquam non sed modi ut labore voluptatem quaerat aliquam."", ""Voluptatem labore adipisci dolore ut neque modi sit ut aliquam dolorem."", ""Numquam amet velit non dolor eius est dolorem adipisci magnam sed quiquia labore."", ""Sed consectetur consectetur porro numquam voluptatem eius dolor ipsum porro magnam eius quisquam numquam amet porro dolor amet aliquam dolorem dolore velit quisquam est."", ""Etincidunt neque labore amet dolor aliquam quisquam aliquam tempora etincidunt."", ""Est labore dolore consectetur sed ipsum quaerat dolore quisquam quisquam etincidunt neque consectetur magnam velit non tempora dolorem dolore ut labore est sit magnam sed adipisci non consectetur.""]"
honey,"[""Numquam"", ""dolore"", ""modi"", ""etincidunt"", ""consectetur"", ""non"", ""voluptatem"", ""ut"", ""quisquam"", ""dolor"", ""quisquam"", ""ipsum"", ""dolorem"", ""eius"", ""porro"", ""quiquia"", ""dolor"", ""quisquam"", ""consectetur""]","[""Adipisci modi eius neque dolor ut quiquia quisquam consectetur voluptatem sed neque dolorem adipisci quisquam sit dolor aliquam."", ""Quaerat quisquam velit porro quisquam adipisci consectetur modi etincidunt ut tempora modi aliquam sit."", ""Ipsum tempora ipsum aliquam adipisci modi quisquam est quaerat porro dolor magnam dolore modi numquam magnam neque velit tempora amet labore magnam magnam magnam eius est ut."", ""Dolore modi dolor modi numquam porro amet non non voluptatem neque quisquam tempora sed quaerat non numquam est."", ""Ipsum quiquia est sit voluptatem quiquia tempora labore aliquam ut magnam modi magnam dolorem dolore dolorem sit porro porro ut adipisci sed ut tempora neque numquam aliquam sit etincidunt amet."", ""Quiquia non eius dolor adipisci quisquam ipsum est est ut amet amet sit sed ut non quisquam dolorem aliquam ut quisquam."", ""Sed etincidunt neque velit eius dolor neque voluptatem quisquam quaerat modi porro eius voluptatem.""]"
confound,"[""Non"", ""quaerat"", ""dolore"", ""sed"", ""non"", ""labore"", ""porro"", ""labore"", ""tempora"", ""non"", ""velit"", ""quaerat"", ""dolorem""]","[""Quaerat ut non sed dolore voluptatem quisquam sed velit est ut quisquam modi quiquia consectetur voluptatem eius dolor eius sed."", ""Labore neque ipsum dolor neque quaerat eius dolorem adipisci porro quiquia."", ""Sed eius consectetur dolore neque neque sed tempora modi velit quiquia sed numquam modi quiquia aliquam ipsum quiquia dolor velit adipisci."", ""Labore eius consectetur amet eius eius tempora voluptatem dolor porro dolore adipisci ipsum quaerat quaerat sit dolore est aliquam est dolore dolore."", ""Porro quisquam labore est quaerat quisquam non dolorem tempora amet etincidunt ipsum dolorem labore adipisci non adipisci eius quaerat quaerat adipisci amet sit."", ""Sit velit dolore ipsum ipsum quisquam adipisci dolorem voluptatem modi dolor quiquia porro neque porro dolorem dolore neque consectetur sit labore quiquia quisquam dolore sed ipsum dolorem."", ""Magnam porro quisquam eius est dolorem numquam amet voluptatem est aliquam porro tempora aliquam amet."", ""Adipisci neque tempora dolore numquam etincidunt ipsum amet sed etincidunt porro est aliquam quaerat dolor quisquam sed consectetur voluptatem ipsum ut consectetur magnam neque neque."", ""Tempora magnam sed est amet sit ut labore amet sed dolorem non sit quiquia dolor quiquia modi dolorem."", ""Ut ipsum tempora quaerat amet magnam sit modi sed sed ipsum tempora."", ""Amet amet tempora velit porro ut ut voluptatem magnam ipsum etincidunt sit modi voluptatem sit porro quaerat non eius consectetur sit quaerat voluptatem quiquia ipsum sit dolore quiquia eius numquam.""]"
advanced,"[""Dolor"", ""porro"", ""dolore"", ""velit"", ""ipsum"", ""adipisci"", ""voluptatem"", ""dolore"", ""adipisci"", ""ut"", ""adipisci"", ""quisquam"", ""sit"", ""velit"", ""ipsum""]","[""Dolore quiquia aliquam magnam numquam quisquam etincidunt tempora non ipsum etincidunt aliquam modi adipisci voluptatem sit ut sit modi quiquia amet labore consectetur sed tempora sed sed."", ""Adipisci est ipsum dolor etincidunt ut tempora quaerat dolore est est non quisquam tempora modi magnam est dolore dolore numquam est quaerat sed neque labore eius velit.""]"
identical,"[""Aliquam"", ""porro"", ""aliquam"", ""sit"", ""velit"", ""adipisci"", ""dolorem"", ""ipsum"", ""ut"", ""ut"", ""consectetur""]","[""Quisquam sed dolor sit sed dolorem ut ipsum quaerat neque quaerat quisquam numquam modi modi."", ""Aliquam voluptatem ut quaerat consectetur modi dolore dolore sed porro."", ""Non voluptatem tempora dolor numquam quisquam dolore neque magnam dolore sed magnam consectetur adipisci etincidunt labore tempora voluptatem dolorem."", ""Quiquia dolore eius dolorem sed dolor porro est amet modi adipisci adipisci numquam labore magnam quiquia porro modi."", ""Est etincidunt quaerat neque quisquam porro eius dolorem non ipsum porro voluptatem numquam."", ""Velit dolor sit sed neque quisquam modi adipisci quisquam quaerat tempora etincidunt non sit sed modi tempora voluptatem etincidunt consectetur eius dolor velit est."", ""Consectetur magnam quisquam sit aliquam magnam etincidunt ut eius etincidunt quisquam neque tempora dolorem eius ut tempora adipisci ut amet neque quiquia amet."", ""Sed adipisci quisquam quisquam tempora ut velit dolorem modi quaerat ipsum ut aliquam etincidunt amet dolorem dolor ut magnam."", ""Sit tempora quiquia etincidunt aliquam quaerat velit quiquia eius porro aliquam voluptatem neque sed ipsum neque ipsum quiquia modi labore est labore porro voluptatem consectetur non neque voluptatem.""]"
uncivilized,"[""Numquam"", ""dolorem"", ""quaerat"", ""sit"", ""sit"", ""adipisci"", ""eius"", ""dolor"", ""sed"", ""velit"", ""etincidunt"", ""consectetur"", ""neque"", ""numquam"", ""consectetur"", ""dolorem"", ""dolore"", ""dolore""]","[""Dolorem etincidunt dolore quiquia adipisci est tempora adipisci magnam quiquia quisquam dolore labore ut voluptatem quiquia dolor ut velit."", ""Quiquia ut numquam aliquam voluptatem adipisci quisquam consectetur eius neque etincidunt adipisci quisquam magnam voluptatem porro velit voluptatem non sed sit."", ""Voluptatem tempora dolore dolore est est quiquia eius voluptatem velit quisquam numquam modi dolore quaerat etincidunt voluptatem velit velit ut adipisci modi est dolore ipsum non quiquia sed etincidunt."", ""Ipsum numquam sed est labore consectetur etincidunt magnam dolore numquam adipisci sit numquam modi quiquia ipsum numquam quisquam amet sit tempora dolore est non quiquia quiquia eius adipisci dolorem.""]"
remotely,"[""Velit"", ""non"", ""quisquam"", ""dolor"", ""numquam"", ""aliquam"", ""dolore"", ""non"", ""sed"", ""numquam"", ""non"", ""voluptatem"", ""porro"", ""numquam"", ""numquam"", ""quiquia"", ""ut"", ""neque"", ""quisquam"", ""voluptatem"", ""dolorem"", ""ut"", ""ut""]","[""Dolorem non magnam tempora quaerat dolor labore sit porro quisquam dolor quaerat labore modi sit est numquam magnam est sed dolorem consectetur."", ""Velit consectetur non adipisci sed tempora numquam velit quaerat consectetur sit non dolorem etincidunt magnam sit."", ""Est sed est quaerat numquam neque numquam ipsum consectetur porro neque modi."", ""Dolore velit labore amet est neque amet dolore quiquia quiquia labore."", ""Consectetur voluptatem eius ipsum numquam porro dolor quiquia quaerat magnam voluptatem non porro dolor modi ut porro magnam non porro consectetur neque modi modi dolorem magnam quiquia adipisci numquam."", ""Velit ipsum non modi aliquam quaerat aliquam sed ipsum quisquam est sed sed velit dolorem sit voluptatem."", ""Velit velit modi non neque porro porro amet consectetur non dolore quiquia eius dolore quiquia ipsum tempora non eius ipsum dolorem non modi ut."", ""Dolore eius tempora sit etincidunt eius quiquia consectetur tempora numquam sit porro labore magnam.""]"
squawk,"[""Quaerat"", ""quiquia"", ""voluptatem"", ""dolore"", ""quaerat"", ""quiquia"", ""non"", ""aliquam"", ""velit"", ""voluptatem"", ""modi"", ""dolore"", ""modi"", ""tempora"", ""modi""]","[""Velit quiquia tempora etincidunt porro dolor eius consectetur quaerat non sit quisquam quiquia."", ""Eius ipsum ipsum quiquia non tempora neque aliquam etincidunt eius sit dolor ut porro porro ipsum labore magnam modi magnam est quaerat voluptatem."", ""Quiquia magnam quaerat est dolore voluptatem consectetur modi modi dolore dolor eius eius eius numquam ut aliquam magnam non magnam modi eius dolorem neque modi porro adipisci velit amet adipisci."", ""Amet est quisquam adipisci sit ipsum numquam non sit dolore modi quaerat magnam ut neque sed eius porro consectetur quiquia labore aliquam non quaerat dolor adipisci consectetur dolore tempora dolore."", ""Labore quiquia tempora consectetur tempora dolor ipsum ipsum ipsum porro quisquam modi sed sit eius voluptatem adipisci voluptatem ut quaerat labore est amet."", ""Amet dolore numquam sed voluptatem ut modi modi sed numquam aliquam ut etincidunt sed consectetur sed labore amet."", ""Magnam quaerat voluptatem etincidunt neque aliquam amet porro numquam voluptatem porro porro ut voluptatem quiquia porro neque quaerat velit dolorem consectetur sed numquam adipisci sit velit amet dolore amet dolore."", ""Dolor adipisci sed voluptatem dolor quaerat etincidunt sit numquam magnam numquam quaerat."", ""Magnam dolorem quiquia neque ut voluptatem quaerat consectetur eius magnam aliquam non est dolore velit sit tempora dolorem ipsum."", ""Adipisci ipsum numquam neque adipisci tempora quaerat numquam labore consectetur modi eius non non neque quisquam amet amet tempora eius sit quaerat sit dolor sit dolor dolore porro dolor.""]"
conscious,"[""Velit"", ""sed"", ""non"", ""sed"", ""voluptatem"", ""amet"", ""ipsum"", ""tempora"", ""eius"", ""velit"", ""dolore"", ""dolor"", ""adipisci"", ""aliquam"", ""modi"", ""dolor"", ""porro"", ""sit"", ""dolore"", ""modi"", ""dolor"", ""non"", ""non"", ""velit""]","[""Adipisci quaerat dolor ipsum numquam magnam ut amet est dolorem velit aliquam quisquam dolorem porro quaerat quaerat non dolore non numquam quiquia etincidunt amet ipsum amet modi."", ""Velit consectetur quiquia tempora magnam magnam ipsum quaerat voluptatem neque sit eius magnam dolor tempora quiquia velit voluptatem velit voluptatem neque dolorem."", ""Labore tempora sed amet magnam dolor ut quiquia magnam ut etincidunt numquam quisquam quiquia consectetur amet consectetur."", ""Etincidunt sed dolorem etincidunt eius modi quiquia quisquam numquam dolore labore quiquia aliquam magnam sed amet quaerat neque.""]"
spit,"[""Velit"", ""numquam"", ""porro"", ""sed"", ""amet"", ""adipisci"", ""voluptatem"", ""eius"", ""dolore"", ""sit"", ""adipisci"", ""eius"", ""numquam"", ""amet"", ""sed"", ""adipisci"", ""non"", ""voluptatem""]","[""Tempora numquam sit quiquia non etincidunt neque consectetur consectetur dolore dolorem modi est quaerat quisquam labore consectetur neque porro aliquam velit ut aliquam est adipisci amet non eius."", ""Non numquam ipsum dolorem modi tempora aliquam non voluptatem magnam consectetur adipisci magnam ipsum tempora magnam numquam velit neque est amet quiquia neque neque neque sit."", ""Sit quaerat voluptatem quaerat consectetur eius voluptatem numquam magnam quiquia ipsum consectetur adipisci dolorem quisquam consectetur dolor non modi quaerat velit adipisci numquam quaerat tempora quisquam etincidunt."", ""Porro consectetur aliquam ipsum dolor quisquam ut dolor magnam numquam non amet velit magnam sit quiquia non voluptatem quaerat modi ipsum tempora velit aliquam ut numquam adipisci amet amet.""]"
dock,"[""Sed"", ""ut"", ""est"", ""non"", ""aliquam"", ""tempora"", ""magnam"", ""ut"", ""dolorem"", ""velit"", ""amet"", ""ipsum"", ""quaerat"", ""adipisci"", ""numquam"", ""sit""]","[""Quiquia porro aliquam aliquam non dolor adipisci neque sed quisquam ipsum dolor amet sed sit neque neque modi quisquam labore neque."", ""Sit sit quaerat ut non ut eius eius velit dolorem est tempora tempora quisquam."", ""Porro sed eius tempora voluptatem quaerat labore eius etincidunt labore dolor numquam eius adipisci dolore."", ""Sed labore velit numquam modi magnam dolor etincidunt consectetur eius dolorem est numquam etincidunt sed adipisci quisquam neque adipisci aliquam adipisci velit quaerat."", ""Dolore magnam dolorem sed eius non dolor magnam numquam neque voluptatem consectetur."", ""Quiquia sed dolorem tempora ut quaerat est eius etincidunt eius etincidunt ut quisquam quaerat velit non amet dolorem tempora adipisci dolor aliquam quisquam quisquam sit."", ""Numquam adipisci eius tempora consectetur ut voluptatem ipsum tempora etincidunt dolore quiquia tempora.""]"
boy,"[""Dolor"", ""sit"", ""voluptatem"", ""modi"", ""ut"", ""porro"", ""modi"", ""quiquia"", ""ipsum"", ""ipsum"", ""aliquam"", ""modi"", ""velit"", ""amet"", ""etincidunt"", ""aliquam"", ""eius"", ""dolorem"", ""numquam"", ""dolorem"", ""amet"", ""numquam"", ""numquam"", ""est"", ""adipisci"", ""sit"", ""est"", ""dolore"", ""numquam"", ""dolor"", ""labore"", ""dolor"", ""quisquam"", ""sed""]","[""Aliquam ipsum numquam amet dolore eius tempora ipsum consectetur velit adipisci ipsum tempora est velit quaerat quiquia dolore."", ""Adipisci amet ipsum consectetur quaerat eius dolore dolor amet porro eius est dolorem quisquam numquam."", ""Magnam numquam quisquam sit eius eius etincidunt dolore amet quiquia modi modi magnam modi voluptatem dolorem voluptatem adipisci velit adipisci quisquam modi quaerat."", ""Amet neque eius amet aliquam sit porro neque velit dolor sed voluptatem modi quaerat neque dolor aliquam ut dolor quaerat porro amet aliquam voluptatem dolorem dolore magnam ut adipisci modi."", ""Est sit labore sit est velit numquam sed etincidunt dolor quaerat non dolorem quiquia dolore eius dolor neque etincidunt porro dolor voluptatem sed aliquam ipsum voluptatem voluptatem velit modi."", ""Sit amet dolorem dolore modi neque consectetur non magnam tempora sed labore dolorem sit quisquam amet velit magnam neque sed."", ""Ut amet ut magnam ut neque ut etincidunt neque quisquam labore quiquia consectetur aliquam modi ut dolore consectetur magnam dolorem quisquam eius numquam amet dolor quaerat voluptatem non sed."", ""Quaerat eius dolore quisquam ut quiquia ut magnam sed ut."", ""Ut sed dolorem ut labore non quiquia tempora modi magnam dolorem dolore quisquam est sit velit est ipsum amet labore etincidunt modi quaerat."", ""Voluptatem ut quaerat quiquia eius est adipisci sed magnam magnam magnam sit ipsum aliquam dolore eius ut aliquam etincidunt non non sed."", ""Adipisci modi dolor voluptatem ut sit voluptatem eius adipisci non numquam sit consectetur porro non eius etincidunt modi numquam non eius."", ""Magnam adipisci labore adipisci amet sit consectetur labore velit adipisci modi neque magnam.""]"
drill,"[""Eius"", ""etincidunt"", ""dolore"", ""tempora"", ""consectetur"", ""porro"", ""neque"", ""ipsum"", ""dolorem"", ""porro"", ""voluptatem"", ""modi"", ""eius"", ""quiquia"", ""velit"", ""eius""]","[""Porro consectetur ipsum sit porro ipsum sit modi ut modi voluptatem sit."", ""Sed non dolore quaerat neque aliquam eius neque ipsum numquam."", ""Magnam dolor quiquia dolor quiquia labore amet aliquam amet labore numquam quaerat dolor non sit eius non dolore labore quiquia quiquia dolorem dolorem eius sit consectetur quaerat dolore ipsum."", ""Sit dolorem aliquam amet ipsum dolore numquam numquam numquam adipisci velit non porro labore etincidunt voluptatem adipisci velit adipisci."", ""Adipisci etincidunt aliquam modi ipsum quisquam modi amet non modi sit modi sit dolorem dolore etincidunt eius consectetur labore adipisci neque sed numquam modi labore porro tempora etincidunt."", ""Dolore etincidunt dolor neque consectetur numquam velit velit voluptatem dolore amet sit consectetur modi ut neque quisquam labore dolore aliquam etincidunt."", ""Neque magnam neque quisquam non non dolor est eius sit dolore consectetur quiquia quisquam amet dolore magnam ipsum amet amet dolorem quaerat porro tempora.""]"
medal,"[""Non"", ""dolor"", ""modi"", ""eius"", ""non"", ""est"", ""dolore"", ""numquam"", ""tempora"", ""magnam"", ""magnam"", ""amet"", ""adipisci"", ""velit"", ""amet"", ""sed"", ""ipsum"", ""quisquam"", ""neque"", ""quiquia"", ""etincidunt"", ""sed"", ""quaerat"", ""velit"", ""numquam"", ""porro"", ""numquam"", ""dolor""]","[""Est quisquam quisquam magnam neque labore modi modi etincidunt est tempora."", ""Non velit dolore neque quiquia eius adipisci quiquia porro est tempora etincidunt eius amet ipsum amet labore velit dolore dolor dolore."", ""Adipisci sed porro voluptatem etincidunt tempora adipisci quisquam aliquam eius quisquam ut eius adipisci dolor quisquam modi est magnam voluptatem quaerat.""]"
inexhaustible,"[""Dolorem"", ""consectetur"", ""eius"", ""dolor"", ""numquam"", ""non"", ""magnam"", ""modi"", ""quaerat"", ""numquam"", ""porro"", ""voluptatem"", ""quaerat"", ""sit"", ""aliquam"", ""consectetur"", ""tempora"", ""neque"", ""quisquam"", ""ipsum"", ""adipisci"", ""neque"", ""aliquam"", ""voluptatem"", ""dolore"", ""etincidunt"", ""dolore"", ""ipsum"", ""sed"", ""porro"", ""dolore"", ""sed"", ""dolorem"", ""dolore"", ""etincidunt"", ""numquam""]","[""Dolor ipsum voluptatem neque eius porro consectetur velit sed sit quisquam modi voluptatem labore modi labore ut etincidunt dolor."", ""Tempora sit est quaerat neque voluptatem modi labore quaerat quiquia ipsum sed neque non eius etincidunt."", ""Amet aliquam aliquam velit est dolore modi labore amet porro ipsum consectetur dolor dolor voluptatem."", ""Dolor quisquam aliquam amet quiquia eius amet sed est velit ipsum dolorem magnam consectetur est magnam quisquam."", ""Dolore numquam consectetur quisquam dolorem sit dolor dolore aliquam quiquia eius velit dolore magnam porro dolore modi dolorem quisquam amet dolore dolorem."", ""Numquam tempora amet dolore dolorem ipsum modi dolor eius numquam sed eius dolor etincidunt quiquia velit sit non ipsum labore tempora dolor adipisci neque tempora ut numquam porro."", ""Sit non aliquam magnam aliquam dolore adipisci non quisquam numquam dolore porro quaerat velit quaerat amet eius ipsum non numquam non eius."", ""Adipisci ut voluptatem ipsum velit labore modi aliquam velit neque sed aliquam dolor numquam est amet neque quiquia eius dolore voluptatem numquam."", ""Sit voluptatem quiquia sed aliquam velit adipisci modi etincidunt quiquia numquam adipisci ipsum dolorem."", ""Etincidunt sed modi etincidunt adipisci magnam labore eius est est.""]"
