word_lc,cos_dist,count,root_word,lemma_count
tub,0.22653,0.15,lighted,1
trolley,0.22652,0.05,lighted,1
specific,0.22647,0.05,intense,1
delicatessen,0.22646,0.05,gleaming,1
counterfeit,0.22645,0.2,phosphorescent,1
exhibition,0.22633,0.1,dazzling,1
worried,0.22633,0.15,intense,3
lady,0.22617,0.3,shining,12
flush,0.22614,0.3,lustrous,4
honey,0.22606,0.15,radiant,2
determined,0.22605,0.05,illuminated,2
source,0.2259,0.15,radiant,3
hastily,0.22586,0.3,gleaming,5
spice,0.22577,0.05,scintillating,1
pool,0.22573,0.1,lighted,13
tennis,0.22572,0.05,lighted,2
sprawl,0.22572,0.05,gleaming,1
worktable,0.22571,0.1,gleaming,1
semifinal,0.22569,0.05,scintillating,1
think,0.22565,0.05,brilliant,122
instead,0.22554,0.1,bright,6
prince,0.2254,0.15,radiant,1
wastebasket,0.22537,0.15,lighted,1
current,0.22535,0.05,incandescent,1
mashed,0.2253,0.3,glowing,1
mingle,0.22529,0.15,scintillating,2
medium,0.22522,0.2,luminous,2
develop,0.22514,0.05,intense,1
salons,0.22512,0.05,lustrous,1
coherence,0.22511,0.25,luminous,1
fellow,0.22509,0.05,brilliant,7
decade,0.22506,0.05,intense,4
palmetto,0.22503,0.15,glowing,1
circus,0.22498,0.1,dazzling,1
unsuccessful,0.22498,0.1,intense,1
finger,0.22494,0.3,luminescent,14
sedative,0.22486,0.2,luminescent,1
living,0.22484,0.35,shining,6
compressed,0.22478,0.35,intense,1
bathroom,0.22467,0.15,lighted,3
forth,0.22465,0.2,shining,3
snort,0.22462,0.1,coruscating,1
render,0.22452,0.35,dazzling,1
phase,0.22438,0.1,intense,3
lemonade,0.22425,0.1,bright,1
effectually,0.22416,0.05,lighted,1
invention,0.22413,0.15,illuminated,2
head,0.2241,0.1,shining,44
relieved,0.22407,0.05,intense,2
tempt,0.22401,0.1,dazzling,1
bundle,0.22401,0.05,radiant,1
sill,0.22392,0.3,gleaming,1
selfish,0.2239,0.05,brilliant,1
flag,0.2239,0.2,lighted,1
irregularity,0.22385,0.25,lustrous,1
own,0.22369,0.2,vivid,34
holding,0.22361,0.25,glowing,1
increase,0.22344,0.05,intense,6
comin,0.22344,0.1,lit,2
taxicab,0.22336,0.15,gleaming,2
woman,0.22325,0.1,radiant,37
flock,0.22321,0.05,resplendent,1
terrace,0.2232,0.35,bright,2
press,0.22316,0.05,glowing,6
peremptorily,0.22313,0.1,resplendent,1
shirtfront,0.22306,0.1,gleaming,1
fragment,0.22304,0.25,coruscating,3
cry,0.22302,0.05,intense,39
lean,0.22293,0.2,intense,22
unknown,0.22293,0.15,illuminated,2
conduct,0.22292,0.05,intense,2
broken,0.2229,0.25,shining,3
abruptly,0.22288,0.3,intense,7
liquor,0.22286,0.1,phosphorescent,4
friendship,0.22276,0.05,intense,1
eyebrow,0.22275,0.3,gleaming,4
baked,0.22269,0.4,gleaming,1
chill,0.22258,0.25,intense,1
sweetheart,0.22258,0.2,brilliant,1
elude,0.2225,0.05,dazzling,5
wince,0.22244,0.1,vivid,1
incident,0.22242,0.1,intense,3
dwelling,0.2224,0.25,lighted,1
unwillingly,0.2223,0.1,intense,2
mix,0.22222,0.25,dazzling,5
plunge,0.22212,0.15,dazzling,4
show,0.22209,0.1,dazzling,13
reproach,0.22207,0.1,coruscating,2
job,0.22201,0.05,brilliant,1
retribution,0.22188,0.1,intense,1
conception,0.22183,0.15,radiant,3
smear,0.22179,0.2,coruscating,1
tipsy,0.22172,0.4,scintillating,1
fair,0.22166,0.1,bright,1
corky,0.22154,0.15,phosphorescent,1
amour,0.22152,0.45,resplendent,1
prehistoric,0.22151,0.1,phosphorescent,1
diminish,0.22149,0.1,bright,1
ease,0.22145,0.1,intense,3
interpose,0.22145,0.1,coruscating,1
explicable,0.22142,0.3,resplendent,1
cornice,0.2214,0.15,resplendent,1
bridesmaid,0.22137,0.1,resplendent,1
lounge,0.22136,0.25,lighted,1
pane,0.22125,0.3,illuminated,1
gate,0.2212,0.1,lighted,8
deliberately,0.22111,0.2,illuminated,3
accusation,0.22109,0.05,coruscating,2
last,0.22108,0.15,intense,47
secure,0.22106,0.1,lustrous,2
pigsty,0.22105,0.1,gleaming,2
nose,0.22104,0.2,bright,13
understudy,0.22088,0.25,resplendent,1
linger,0.22077,0.15,intense,5
accord,0.22077,0.05,resplendent,2
wear,0.22075,0.1,lustrous,9
garage,0.22071,0.05,lighted,29
adventitious,0.22064,0.25,phosphorescent,1
blurt,0.22064,0.05,coruscating,1
doubtfully,0.22054,0.15,resplendent,3
untrue,0.22053,0.1,vivid,3
petrol,0.22051,0.15,incandescent,1
mar,0.22045,0.05,lustrous,2
roller,0.22043,0.05,lighted,1
account,0.22043,0.05,vivid,3
deck,0.22041,0.05,lighted,2
temperament,0.2204,0.3,intense,1
lip,0.22036,0.2,lustrous,12
wipe,0.2203,0.05,gleaming,6
crowd,0.22029,0.1,dazzling,16
floor,0.22026,0.15,radiant,15
wash,0.22018,0.1,lustrous,2
proportion,0.22007,0.1,luminous,1
interruption,0.21988,0.05,intense,1
blood,0.21973,0.25,glowing,1
individually,0.21969,0.15,illuminated,1
twin,0.21965,0.1,bright,2
platonic,0.21961,0.2,intense,1
inessential,0.21959,0.1,coruscating,1
divan,0.21958,0.05,resplendent,1
preserve,0.21958,0.05,lustrous,2
cheek,0.21942,0.2,glowing,5
got,0.21937,0.15,brilliant,3
parting,0.21936,0.4,shining,1
fever,0.21935,0.15,vivid,1
excursion,0.21934,0.1,scintillating,1
carriage,0.21932,0.1,lighted,3
gift,0.21918,0.1,brilliant,1
generally,0.21912,0.05,intense,2
canvas,0.21907,0.3,vivid,5
noon,0.21897,0.15,lighted,8
director,0.21897,0.05,brilliant,2
read,0.21894,0.25,glowing,15
matching,0.2189,0.2,resplendent,1
spoonful,0.21885,0.15,gleaming,1
affront,0.21879,0.1,resplendent,1
humidor,0.21874,0.1,lighted,1
dead,0.21869,0.35,glowing,12
flannel,0.21867,0.1,resplendent,3
abstraction,0.21851,0.2,luminous,1
bottle,0.2185,0.15,lighted,7
confer,0.21849,0.05,resplendent,1
bless,0.21848,0.05,shining,1
irrecoverable,0.21843,0.15,coruscating,1
north,0.21842,0.05,bright,3
come,0.21839,0.15,shining,207
golf,0.21837,0.05,lighted,7
buffet,0.21836,0.15,lighted,1
retreat,0.21811,0.05,intense,1
ribbon,0.21804,0.2,phosphorescent,1
conceal,0.218,0.25,lustrous,8
sail,0.21796,0.2,lighted,2
tonic,0.21795,0.2,lustrous,1
monogram,0.21779,0.05,illuminated,1
dissension,0.21773,0.05,intense,1
fifth,0.21772,0.05,scintillating,4
influence,0.21768,0.05,intense,2
enlarge,0.21767,0.05,bright,1
rude,0.21766,0.05,brilliant,1
triangle,0.21755,0.1,illuminated,1
observe,0.21751,0.2,illuminated,1
flow,0.21726,0.05,radiant,4
determination,0.2171,0.2,luminescent,1
companion,0.21708,0.1,luminous,1
absent,0.21708,0.15,intense,1
lurk,0.21707,0.1,gleaming,1
devil,0.21699,0.05,phosphorescent,3
garnish,0.21698,0.05,dazzling,2
end,0.21697,0.05,intense,27
prairie,0.21697,0.2,incandescent,1
angle,0.21696,0.05,illuminated,1
montauk,0.21692,0.05,phosphorescent,2
amusement,0.21691,0.15,dazzling,1
commence,0.21691,0.05,intense,1
umbrella,0.2169,0.1,shining,1
hundred,0.21673,0.1,gleaming,19
wish,0.21668,0.1,brilliant,3
submerge,0.21661,0.1,phosphorescent,2
wisdom,0.21659,0.35,resplendent,1
stagnant,0.21651,0.15,intense,1
pyjama,0.21628,0.05,resplendent,2
inquisition,0.21624,0.1,coruscating,1
continuously,0.21623,0.15,illuminated,1
jersey,0.21619,0.15,resplendent,4
times,0.21615,0.05,bright,1
repel,0.21613,0.15,phosphorescent,1
salon,0.21608,0.15,lustrous,2
respectful,0.21598,0.1,bright,1
traverse,0.21597,0.1,illuminated,1
distract,0.21588,0.1,intense,1
clothe,0.21582,0.2,resplendent,10
downstairs,0.2158,0.1,lit,6
bath,0.21575,0.1,radiant,6
proximity,0.21574,0.1,intense,2
swarm,0.21572,0.3,glowing,1
distraught,0.21554,0.2,intense,1
perceive,0.21554,0.05,bright,3
jazz,0.21551,0.2,incandescent,4
contribute,0.21533,0.05,bright,1
hat,0.21531,0.15,shining,6
dismay,0.2152,0.05,intense,1
breathe,0.21519,0.25,intense,3
seize,0.21519,0.05,dazzling,3
squarely,0.21516,0.1,shining,1
fondle,0.21507,0.2,gleaming,1
adriatic,0.21504,0.2,luminous,1
comforter,0.21501,0.2,lighted,1
earl,0.21498,0.05,lustrous,2
penny,0.21493,0.1,brilliant,1
unfamiliar,0.21492,0.2,illuminated,9
vacant,0.2149,0.15,resplendent,1
rudely,0.21479,0.15,lighted,1
frequently,0.21473,0.1,intense,1
horseback,0.21471,0.1,resplendent,1
eighty,0.2147,0.15,dazzling,2
salmon,0.21467,0.15,luminescent,1
selection,0.21455,0.15,dazzling,1
sweat,0.21451,0.25,gleaming,3
wicker,0.2145,0.25,lighted,2
reluctance,0.21444,0.05,intense,3
partial,0.21441,0.1,intense,1
southern,0.2143,0.1,bright,1
snobbery,0.21427,0.05,coruscating,1
central,0.21421,0.15,illuminated,4
august,0.21419,0.1,resplendent,2
renewal,0.21416,0.1,radiant,1
craze,0.21415,0.05,dazzling,1
wag,0.21408,0.15,lighted,1
avenue,0.21408,0.15,lighted,4
decisively,0.21403,0.2,scintillating,4
upstairs,0.214,0.1,lit,10
bench,0.21395,0.05,lighted,2
detect,0.21386,0.15,illuminated,1
snake,0.2138,0.15,phosphorescent,1
degree,0.21374,0.05,intense,2
baby,0.21372,0.05,radiant,3
shoot,0.21365,0.05,lit,4
river,0.21361,0.15,phosphorescent,2
tilt,0.21356,0.1,lighted,1
achievement,0.21354,0.1,brilliant,1
terror,0.2135,0.1,intense,1
muscle,0.21349,0.05,intense,3
courtesy,0.21348,0.1,resplendent,2
catastrophe,0.21348,0.05,coruscating,1
clay,0.21341,0.2,phosphorescent,1
yesterday,0.21337,0.15,brilliant,1
slice,0.21324,0.15,scintillating,1
polisher,0.21317,0.1,lustrous,1
bore,0.21317,0.1,lustrous,1
unfold,0.21313,0.15,dazzling,1
embroider,0.21308,0.05,vivid,1
brood,0.21291,0.05,radiant,2
wink,0.21285,0.2,scintillating,3
accidental,0.21276,0.05,brilliant,3
knock,0.2127,0.1,scintillating,4
araby,0.21269,0.1,coruscating,1
chin,0.21252,0.25,glowing,4
inspect,0.21246,0.05,gleaming,2
watch,0.21244,0.1,scintillating,17
outside,0.21241,0.2,illuminated,16
verge,0.2124,0.05,intense,3
washrag,0.21236,0.1,lighted,1
truth,0.21236,0.1,shining,6
start,0.21232,0.05,intense,39
yes,0.21231,0.05,brilliant,24
chase,0.2123,0.05,scintillating,1
lapse,0.21219,0.1,intense,2
barge,0.21219,0.15,lighted,1
harshly,0.21217,0.15,lit,1
quotation,0.21213,0.05,coruscating,1
undefined,0.21209,0.15,lustrous,1
doorpost,0.212,0.15,illuminated,1
hesitation,0.21178,0.05,brilliant,3
avoid,0.21177,0.05,intense,5
lick,0.21176,0.1,gleaming,1
kike,0.21173,0.15,incandescent,1
underhand,0.21173,0.05,brilliant,1
exasperate,0.21167,0.05,intense,1
drowsiness,0.21167,0.1,intense,1
indecisively,0.21166,0.1,coruscating,1
scientific,0.21164,0.2,brilliant,2
stay,0.21158,0.1,bright,16
responsive,0.21158,0.25,brilliant,1
slump,0.21157,0.05,intense,1
away,0.21146,0.05,bright,75
dearie,0.21142,0.05,brilliant,1
east,0.21137,0.05,bright,23
beast,0.21136,0.1,gleaming,1
abortive,0.21131,0.05,brilliant,2
grasp,0.21127,0.1,brilliant,3
loiter,0.21126,0.15,phosphorescent,1
copy,0.21121,0.05,glowing,7
island,0.21117,0.05,phosphorescent,18
afterward,0.21117,0.1,glowing,6
girl,0.21106,0.2,bright,68
chance,0.21102,0.1,bright,5
din,0.21101,0.2,lit,2
lead,0.21098,0.05,scintillating,2
dresser,0.21091,0.15,lighted,1
swear,0.21091,0.1,glowing,4
salad,0.21087,0.05,bright,1
chiefly,0.21079,0.15,intense,1
jingle,0.21074,0.1,gleaming,2
postern,0.21072,0.15,lighted,1
apologetically,0.21069,0.1,gleaming,1
fault,0.21069,0.05,brilliant,3
torn,0.21068,0.1,gleaming,1
represent,0.21067,0.05,illuminated,3
breast,0.21065,0.1,radiant,3
oar,0.21064,0.1,lighted,1
carefully,0.21051,0.15,illuminated,1
inquiry,0.21049,0.05,coruscating,1
eddy,0.21049,0.15,phosphorescent,1
pretence,0.21048,0.05,coruscating,1
yeah,0.21043,0.05,brilliant,3
confirmation,0.21039,0.05,glowing,2
unessential,0.21031,0.1,dazzling,1
concern,0.21026,0.05,intense,2
key,0.21021,0.1,illuminated,4
bay,0.21019,0.2,lighted,8
generation,0.21018,0.15,bright,3
late,0.21014,0.1,intense,15
slipper,0.21012,0.3,incandescent,1
tin,0.2101,0.15,lighted,1
tumble,0.21009,0.15,dazzling,2
lift,0.21008,0.05,lighted,6
walk,0.21004,0.15,lighted,38
desperately,0.21002,0.1,intense,2
put,0.21001,0.2,lighted,22
letter,0.20986,0.1,glowing,9
montenegrin,0.2098,0.1,luminous,1
emergency,0.20958,0.1,lit,1
view,0.20955,0.1,illuminated,6
dilatory,0.20953,0.15,scintillating,2
expend,0.20941,0.05,intense,1
miserably,0.20941,0.15,brilliant,2
occasionally,0.20939,0.05,intense,1
accompany,0.20936,0.05,illuminated,2
transition,0.20932,0.05,radiant,1
print,0.20927,0.1,vivid,2
possibly,0.20926,0.1,bright,3
bat,0.20924,0.05,lighted,1
excuse,0.2092,0.05,brilliant,7
lane,0.20912,0.05,lighted,2
parted,0.20912,0.15,shining,1
robin’s,0.20901,0.15,incandescent,1
riding,0.20895,0.1,shining,1
reappear,0.20893,0.1,illuminated,2
janitor,0.20889,0.05,gleaming,2
tear,0.20887,0.1,gleaming,9
groan,0.2088,0.1,gleaming,7
opera,0.2088,0.15,lit,1
cataract,0.20879,0.15,dazzling,1
fence,0.20877,0.05,lighted,1
somnambulatory,0.20874,0.2,scintillating,1
perishable,0.2087,0.1,lustrous,1
pathfinder,0.20864,0.05,brilliant,1
boat,0.20857,0.1,lighted,5
conviction,0.2085,0.05,vivid,1
unfinished,0.2084,0.15,gleaming,1
altogether,0.20836,0.1,brilliant,1
deal,0.20835,0.05,intense,6
beat,0.20822,0.05,scintillating,13
inhabitant,0.20821,0.1,phosphorescent,1
break,0.20818,0.05,intense,36
unopened,0.20805,0.05,gleaming,1
drawbridge,0.20803,0.1,lighted,1
past,0.20798,0.1,bright,17
actress,0.20793,0.05,radiant,1
comprehend,0.20791,0.15,dazzling,1
twist,0.20787,0.1,scintillating,3
field,0.20783,0.15,lighted,3
stella,0.20769,0.15,luminous,1
hey,0.20764,0.05,brilliant,1
journey,0.20755,0.1,intense,1
employ,0.20751,0.05,brilliant,1
prey,0.20739,0.1,phosphorescent,1
helpless,0.20721,0.2,luminescent,2
footed,0.20717,0.05,bright,1
difference,0.20715,0.05,bright,5
drift,0.20709,0.1,phosphorescent,12
ring,0.20704,0.25,luminescent,14
beaver,0.20697,0.1,phosphorescent,1
rub,0.20695,0.1,gleaming,2
bed,0.20693,0.15,bright,17
homecoming,0.2069,0.05,dazzling,1
owl,0.20682,0.25,lighted,6
certain,0.20677,0.1,intense,13
slam,0.20673,0.05,coruscating,1
wither,0.20672,0.15,shining,1
swinge,0.20659,0.1,lustrous,4
stunt,0.20657,0.1,dazzling,2
sympathy,0.20649,0.15,vivid,1
gets,0.20642,0.05,intense,1
discontented,0.20633,0.05,bright,1
fruit,0.20607,0.2,bright,2
wheel,0.20591,0.1,illuminated,12
hush,0.20571,0.35,gleaming,5
vigorously,0.20566,0.1,intense,1
apart,0.20565,0.05,intense,4
cheekbone,0.20564,0.2,glowing,1
piano,0.20556,0.25,coruscating,5
weekend,0.20556,0.1,intense,2
stage,0.20549,0.15,illuminated,1
penniless,0.20546,0.1,brilliant,2
half,0.2054,0.05,scintillating,48
snub,0.20535,0.05,incandescent,1
contain,0.20533,0.2,scintillating,3
automobile,0.20532,0.1,incandescent,7
oboe,0.20527,0.1,coruscating,1
bona,0.20525,0.15,incandescent,2
divergence,0.20523,0.05,intense,1
rest,0.20517,0.05,bright,19
daisy,0.20514,0.2,phosphorescent,185
marseilles,0.20506,0.15,coruscating,1
dodge,0.20495,0.05,coruscating,1
circuit,0.20493,0.05,lighted,1
editorial,0.20492,0.1,glowing,1
perturb,0.20489,0.15,coruscating,1
fabric,0.20479,0.15,lustrous,1
detective,0.20479,0.1,luminous,1
leader,0.20472,0.05,brilliant,2
soak,0.20467,0.2,scintillating,1
reply,0.20465,0.1,glowing,2
bush,0.2046,0.1,lit,1
explanation,0.20447,0.05,vivid,2
gravel,0.20441,0.1,lighted,4
paintless,0.20439,0.15,luminescent,1
sure,0.20439,0.1,bright,17
clicking,0.2042,0.05,glowing,1
hesitantly,0.2042,0.1,gleaming,1
pig,0.20418,0.05,phosphorescent,2
hit,0.20417,0.05,lit,1
stretch,0.20408,0.1,scintillating,8
medal,0.20407,0.05,shining,1
ivy,0.20407,0.1,phosphorescent,1
rout,0.20406,0.05,scintillating,1
get,0.20406,0.05,bright,177
racket,0.20398,0.05,coruscating,1
mutter,0.20394,0.05,coruscating,7
destiny,0.20393,0.05,shining,3
suppress,0.20383,0.05,intense,1
interval,0.20366,0.05,scintillating,1
piccolos,0.20366,0.1,lustrous,1
history,0.20359,0.05,vivid,6
erroneous,0.20351,0.1,illuminated,1
sir,0.2035,0.05,brilliant,3
rim,0.20349,0.15,lustrous,1
shoe,0.20343,0.2,lighted,8
gatsby,0.20333,0.05,brilliant,263
midas,0.20332,0.1,coruscating,1
startle,0.20327,0.2,dazzling,2
carelessness,0.20327,0.1,dazzling,1
west,0.20316,0.05,bright,39
career,0.20312,0.1,scintillating,2
bum,0.2031,0.1,shining,2
opposite,0.2031,0.05,bright,3
chamber,0.20306,0.35,lighted,1
lately,0.20303,0.05,intense,1
negro,0.20294,0.1,phosphorescent,3
distort,0.20283,0.05,vivid,2
crisis,0.20283,0.05,intense,1
dishonesty,0.20277,0.15,coruscating,1
fan,0.20273,0.1,glowing,2
satisfaction,0.20267,0.05,radiant,3
telephone,0.20263,0.05,lighted,22
senile,0.20262,0.05,incandescent,1
hawthorn,0.20258,0.1,coruscating,1
significance,0.20252,0.1,luminous,3
ina,0.20245,0.1,lit,1
underground,0.20239,0.1,phosphorescent,1
write,0.20235,0.15,brilliant,6
back,0.20226,0.1,bright,111
band,0.20222,0.1,phosphorescent,1
homogeneity,0.20218,0.1,luminous,1
tattoo,0.20214,0.1,phosphorescent,1
kneel,0.20212,0.05,lighted,1
hor,0.20203,0.15,lit,1
egg,0.20195,0.1,luminescent,35
furniture,0.20177,0.1,lighted,3
pot,0.20167,0.15,lighted,1
bound,0.20166,0.1,illuminated,1
health,0.20165,0.05,radiant,1
wad,0.20119,0.05,lit,1
confused,0.20119,0.1,illuminated,6
unscrupulously,0.20114,0.05,coruscating,1
pastry,0.2011,0.05,lustrous,1
south,0.20107,0.05,bright,3
cymbal,0.20101,0.1,lustrous,1
home,0.20083,0.15,bright,28
mass,0.20079,0.1,radiant,3
carrying,0.20076,0.1,lighted,1
gesture,0.20061,0.15,illuminated,6
nostril,0.20057,0.15,lighted,3
consciously,0.20056,0.05,illuminated,2
anyway,0.20052,0.05,brilliant,1
weather,0.2004,0.05,bright,4
shirt,0.20039,0.1,bright,9
cricket,0.20037,0.05,scintillating,2
celebrity,0.20036,0.05,scintillating,2
ship,0.20035,0.05,phosphorescent,1
mistake,0.2003,0.05,brilliant,6
fall,0.20023,0.05,shining,31
slide,0.20019,0.1,lighted,5
cover,0.2001,0.1,illuminated,6
apple,0.20004,0.1,glowing,1
dip,0.19995,0.15,luminescent,1
mile,0.19991,0.05,lighted,9
possible,0.19986,0.05,bright,2
hang,0.19979,0.1,lit,5
cemetery,0.19976,0.05,lighted,2
lose,0.19976,0.05,lustrous,11
soggy,0.19974,0.05,bright,2
whitebait,0.19953,0.15,phosphorescent,1
reassurance,0.19948,0.15,glowing,1
flyleaf,0.19934,0.05,illuminated,1
guide,0.19933,0.05,illuminated,1
couple,0.19927,0.1,scintillating,4
host,0.1992,0.1,brilliant,7
films,0.19905,0.1,phosphorescent,1
message,0.19898,0.05,illuminated,2
quantity,0.19891,0.15,phosphorescent,1
rag,0.19888,0.05,glowing,1
mate,0.19888,0.05,brilliant,1
lacing,0.19886,0.1,phosphorescent,1
hungry,0.19885,0.05,bright,1
revolver,0.19877,0.1,lighted,1
deserve,0.1987,0.05,brilliant,2
step,0.19856,0.05,shining,35
premature,0.19849,0.05,lustrous,1
vicariously,0.19847,0.05,vivid,1
rip,0.19846,0.05,coruscating,3
accidentally,0.19842,0.1,lit,1
sixteen,0.19833,0.15,illuminated,1
mount,0.19822,0.1,lighted,5
faith,0.19821,0.05,shining,2
hempstead,0.19818,0.05,lighted,1
stoop,0.19795,0.05,shining,1
putter,0.19789,0.1,lighted,1
drum,0.19774,0.05,phosphorescent,3
spare,0.19772,0.1,brilliant,1
possession,0.19765,0.1,scintillating,2
youth,0.19761,0.05,shining,4
oil,0.19755,0.1,incandescent,2
recognition,0.19754,0.05,glowing,1
afraid,0.19751,0.05,bright,9
october,0.19751,0.05,bright,3
collapse,0.1975,0.05,coruscating,3
bridge,0.19747,0.1,lighted,6
englishman,0.19746,0.1,brilliant,1
comment,0.19743,0.05,glowing,2
say,0.19737,0.05,brilliant,291
report,0.19692,0.05,glowing,3
w.,0.19677,0.15,lighted,1
outstay,0.19671,0.05,coruscating,1
sol,0.1966,0.1,phosphorescent,1
scroll,0.19658,0.1,glowing,1
hello,0.19658,0.05,radiant,8
insulting,0.19647,0.1,brilliant,1
intelligence,0.19641,0.05,coruscating,1
dumbell,0.19635,0.05,lighted,1
wheat,0.19612,0.05,lustrous,2
arrangement,0.19611,0.1,illuminated,3
directly,0.19607,0.05,illuminated,2
bob,0.19593,0.05,lustrous,3
ella,0.19592,0.15,radiant,3
cuff,0.19589,0.1,luminescent,2
operate,0.19588,0.1,lighted,1
hospitality,0.19587,0.05,shining,3
caution,0.19581,0.05,lighted,1
coney,0.19575,0.05,phosphorescent,2
skipper,0.19575,0.1,brilliant,1
addenda,0.19561,0.2,phosphorescent,1
presumably,0.19556,0.1,illuminated,1
argonne,0.19538,0.05,phosphorescent,2
ruin,0.19538,0.05,brilliant,1
crossly,0.19476,0.05,coruscating,2
metropole,0.19465,0.05,coruscating,3
unequally,0.19463,0.2,lustrous,1
lever,0.19455,0.1,illuminated,1
automatic,0.19441,0.2,luminous,1
statement,0.19439,0.1,vivid,4
pass,0.19409,0.05,scintillating,21
sixteenth,0.19405,0.05,illuminated,1
ground,0.19403,0.1,lighted,6
vest,0.19397,0.15,lighted,1
captain,0.19385,0.05,brilliant,1
road,0.19381,0.1,lighted,22
chord,0.1938,0.05,coruscating,2
bookshelf,0.19367,0.1,lit,1
driving,0.19367,0.1,shining,1
greeting,0.19366,0.1,lighted,1
chair,0.19363,0.1,lighted,21
cornered,0.19346,0.15,lit,1
ninth,0.19336,0.05,scintillating,1
pitch,0.19334,0.15,scintillating,2
tread,0.19333,0.05,lighted,1
roughneck,0.19327,0.05,coruscating,1
tactfully,0.19323,0.05,brilliant,1
provide,0.19316,0.1,illuminated,2
art,0.19312,0.15,brilliant,1
turkey,0.19311,0.05,incandescent,1
elevator,0.19309,0.1,lighted,5
motorist,0.19307,0.1,incandescent,1
reference,0.19306,0.05,illuminated,1
drip,0.19302,0.15,luminescent,1
miss,0.19301,0.1,brilliant,42
dinner,0.19297,0.1,scintillating,13
circumstantial,0.19296,0.05,vivid,1
duck,0.19281,0.1,lighted,2
duster,0.1927,0.1,lustrous,2
swede,0.19267,0.05,incandescent,1
luncheon,0.19263,0.1,scintillating,4
distance,0.1925,0.1,lighted,6
mouth,0.19245,0.1,glowing,14
aware,0.19243,0.05,illuminated,10
product,0.19235,0.05,glowing,1
newspaper,0.19224,0.05,lit,10
box,0.19223,0.05,lighted,5
cottage,0.19222,0.1,lit,1
sleep,0.19215,0.05,phosphorescent,10
irrelevant,0.19211,0.05,incandescent,1
god,0.1921,0.05,shining,24
taxis,0.19209,0.15,phosphorescent,1
stalk,0.19194,0.1,luminescent,1
found,0.1918,0.05,illuminated,4
organ,0.19176,0.05,coruscating,1
matter,0.19171,0.05,scintillating,27
souvenir,0.19169,0.05,phosphorescent,2
gutter,0.19164,0.1,coruscating,1
sideways,0.19159,0.15,illuminated,2
correctness,0.19153,0.05,coruscating,1
pepper,0.19152,0.05,phosphorescent,1
probably,0.19151,0.05,brilliant,6
understanding,0.1914,0.1,illuminated,2
disturb,0.19139,0.1,lighted,2
lucille,0.19136,0.05,lighted,6
kiss,0.19135,0.15,radiant,11
lectures,0.19129,0.1,scintillating,1
lap,0.19109,0.05,scintillating,6
collar,0.19108,0.1,phosphorescent,2
corroborate,0.19105,0.05,vivid,2
drug,0.19104,0.05,phosphorescent,1
rioter,0.19091,0.05,lit,1
ladder,0.19081,0.1,lighted,1
judgement,0.19079,0.05,coruscating,2
erase,0.19076,0.05,vivid,1
gathering,0.19074,0.05,scintillating,1
transpire,0.19059,0.05,scintillating,1
eighth,0.19038,0.05,scintillating,1
threshold,0.19028,0.05,radiant,1
haunt,0.19017,0.05,vivid,3
patent,0.1901,0.1,phosphorescent,2
season,0.1901,0.05,scintillating,4
countryside,0.19004,0.05,vivid,1
slip,0.18996,0.15,scintillating,5
recognize,0.18992,0.05,illuminated,2
dissimilarity,0.18992,0.1,luminous,1
sugar,0.18952,0.1,luminescent,1
flask,0.18951,0.1,phosphorescent,1
privy,0.1895,0.05,scintillating,1
rail,0.18934,0.05,lighted,2
aloud,0.18928,0.1,lit,5
bandage,0.18912,0.1,phosphorescent,1
single,0.18902,0.05,scintillating,12
garden,0.18888,0.05,lighted,30
cornet,0.18874,0.05,coruscating,1
wake,0.18868,0.05,vivid,6
formation,0.18866,0.1,phosphorescent,1
noise,0.18865,0.05,phosphorescent,1
septic,0.18853,0.05,radiant,1
asleep,0.18847,0.1,phosphorescent,11
massage,0.18825,0.05,radiant,1
value,0.1877,0.05,luminous,2
yell,0.18768,0.05,lit,1
sausage,0.18767,0.05,phosphorescent,1
snap,0.18764,0.05,vivid,8
brain,0.18713,0.05,vivid,3
facility,0.18713,0.05,lighted,1
strike,0.18709,0.05,coruscating,2
crumble,0.18708,0.05,shining,1
chat,0.18687,0.05,lit,1
crack,0.18667,0.05,shining,2
myrtle,0.18664,0.05,lustrous,22
parlour,0.18651,0.05,lighted,1
washstand,0.18633,0.1,lighted,1
neck,0.1863,0.05,lustrous,5
wander,0.18629,0.1,phosphorescent,6
gypsy,0.18628,0.2,radiant,1
fraternal,0.18617,0.05,radiant,1
capitalist,0.18615,0.05,coruscating,1
paternal,0.18612,0.1,radiant,2
stumble,0.18606,0.05,shining,2
tobacco,0.18605,0.15,lighted,1
automatically,0.18598,0.15,illuminated,3
alongshore,0.18595,0.05,coruscating,3
dissolve,0.1859,0.1,phosphorescent,2
castile,0.18583,0.05,incandescent,1
moan,0.18574,0.05,coruscating,1
figured,0.18572,0.05,lit,1
8:30,0.18561,0.1,lustrous,1
lieutenant,0.18556,0.05,phosphorescent,2
chapter,0.1855,0.05,vivid,1
broil,0.1855,0.2,radiant,1
common,0.18549,0.05,vivid,5
jew,0.18545,0.1,phosphorescent,1
gull,0.18544,0.1,phosphorescent,1
ulysses,0.1854,0.05,phosphorescent,1
trail,0.18535,0.1,lighted,1
endive,0.18529,0.1,lustrous,1
circulate,0.18517,0.05,illuminated,1
line,0.18485,0.05,lighted,12
