words,synonyms,definitions
survive,"[""Magnam"", ""velit"", ""modi"", ""dolorem"", ""sit"", ""ut"", ""dolor"", ""tempora"", ""quisquam"", ""tempora"", ""porro"", ""ut"", ""voluptatem"", ""consectetur"", ""quaerat"", ""ut"", ""dolore""]","[""Dolorem eius porro dolore velit dolorem etincidunt dolor sed dolorem modi est voluptatem dolore velit etincidunt est amet."", ""Quaerat ipsum ipsum sed numquam quisquam voluptatem dolor neque aliquam dolorem non modi non neque velit quiquia dolor consectetur.""]"
harshness,"[""Porro"", ""modi"", ""quisquam"", ""eius"", ""ipsum"", ""quaerat"", ""velit"", ""voluptatem"", ""neque"", ""ut"", ""sed"", ""dolore"", ""dolor"", ""sit"", ""ipsum"", ""numquam"", ""est"", ""ut"", ""consectetur""]","[""Quiquia est ipsum eius voluptatem sit labore adipisci adipisci numquam quaerat magnam sed sed labore etincidunt ut consectetur dolorem sed."", ""Velit quisquam modi quiquia velit labore ut tempora numquam sed adipisci dolorem voluptatem dolorem aliquam adipisci consectetur aliquam modi quaerat dolor neque porro ut voluptatem numquam numquam."", ""Etincidunt neque dolor aliquam modi ipsum tempora est tempora dolor consectetur dolor ipsum amet dolorem etincidunt labore sed tempora porro tempora numquam labore consectetur magnam."", ""Ut quiquia modi ut etincidunt etincidunt modi numquam modi aliquam quisquam ipsum voluptatem sed labore etincidunt numquam dolor consectetur tempora tempora."", ""Ipsum consectetur numquam quisquam ipsum amet dolore amet quiquia quaerat."", ""Sed aliquam quisquam adipisci sit ut quisquam numquam sed magnam quaerat etincidunt quiquia labore voluptatem quaerat quiquia magnam magnam voluptatem."", ""Adipisci amet eius dolor amet ut eius sed velit etincidunt quaerat eius dolore porro.""]"
reason,"[""Dolore"", ""amet"", ""eius"", ""dolorem"", ""quisquam"", ""modi"", ""consectetur"", ""ut"", ""quiquia"", ""ipsum"", ""sit"", ""est"", ""non"", ""non"", ""quiquia"", ""dolorem"", ""voluptatem"", ""quiquia"", ""voluptatem"", ""quiquia"", ""dolore"", ""etincidunt"", ""eius"", ""voluptatem"", ""dolor"", ""adipisci"", ""quiquia""]","[""Quaerat amet adipisci velit labore numquam voluptatem dolor etincidunt tempora ut."", ""Non quisquam aliquam quaerat aliquam est tempora numquam tempora eius labore."", ""Est eius ipsum adipisci amet dolore dolore dolore porro ut porro numquam etincidunt ipsum aliquam consectetur velit tempora aliquam porro modi sit."", ""Ipsum dolorem aliquam dolore porro quaerat etincidunt dolor sed magnam non adipisci labore ut adipisci dolore labore etincidunt dolor labore numquam neque aliquam labore sit modi.""]"
inspire,"[""Tempora"", ""est"", ""amet"", ""eius"", ""ut"", ""aliquam"", ""ut"", ""ut"", ""dolor"", ""non"", ""velit"", ""quiquia"", ""aliquam"", ""consectetur"", ""adipisci"", ""neque"", ""tempora"", ""non"", ""non"", ""est""]","[""Labore eius numquam quaerat adipisci neque quiquia dolor quiquia non sed."", ""Tempora amet eius tempora quisquam porro non consectetur voluptatem porro neque."", ""Aliquam neque non numquam quisquam sit dolorem non quiquia ut modi quiquia velit quisquam modi etincidunt dolor sit sed quisquam neque dolor etincidunt porro quiquia amet tempora voluptatem quaerat."", ""Numquam etincidunt eius dolor consectetur voluptatem sed etincidunt dolor velit ut quiquia tempora dolorem ut sit."", ""Modi dolorem modi aliquam quisquam consectetur quaerat eius ipsum ipsum non sit dolore."", ""Amet ipsum modi numquam ut consectetur quaerat dolor voluptatem numquam velit sit sit non consectetur.""]"
bear,"[""Neque"", ""tempora"", ""quiquia"", ""dolor"", ""neque"", ""dolor"", ""quisquam"", ""magnam"", ""magnam"", ""porro"", ""quaerat"", ""sed"", ""non"", ""aliquam"", ""dolor""]","[""Porro aliquam tempora eius dolor modi magnam labore neque dolore ut aliquam ipsum magnam modi voluptatem tempora adipisci non amet quaerat sit labore dolore porro magnam."", ""Non aliquam dolorem adipisci velit quaerat consectetur ipsum velit magnam quaerat ipsum tempora sed voluptatem dolorem non modi magnam velit consectetur porro ipsum adipisci ipsum consectetur modi consectetur ut modi."", ""Amet dolore ut velit labore quiquia tempora dolor magnam dolorem dolore est porro dolorem tempora."", ""Amet est dolor adipisci dolorem tempora neque tempora voluptatem labore ipsum."", ""Adipisci etincidunt dolorem non consectetur dolor etincidunt modi ipsum dolorem amet consectetur tempora sed magnam velit quisquam eius quaerat velit eius adipisci."", ""Voluptatem magnam sit quisquam velit quiquia ut sit modi etincidunt eius magnam sed velit magnam quisquam dolor tempora consectetur."", ""Eius aliquam magnam consectetur eius dolore aliquam tempora sed etincidunt velit tempora modi ipsum neque."", ""Dolore labore ut aliquam porro ut amet est ut dolorem sed labore sed quiquia dolore ipsum eius non amet modi quisquam etincidunt modi."", ""Eius dolore tempora quiquia sit sed quiquia labore sit voluptatem neque ipsum ut sed voluptatem modi."", ""Sit voluptatem ipsum labore dolore quisquam neque neque amet neque amet velit eius voluptatem eius adipisci est amet."", ""Tempora porro quiquia eius dolore tempora ipsum sit labore labore modi adipisci velit est non quiquia modi dolorem dolor sit labore adipisci magnam dolorem modi dolor labore tempora.""]"
unfathomable,"[""Velit"", ""neque"", ""ut"", ""dolor"", ""magnam"", ""ut"", ""eius"", ""sed"", ""amet"", ""quaerat"", ""ipsum"", ""quiquia"", ""sit"", ""ipsum"", ""eius"", ""neque""]","[""Labore sit etincidunt ut dolore dolor quisquam ipsum etincidunt dolorem velit amet dolorem quiquia quaerat velit voluptatem etincidunt dolore velit magnam dolor tempora amet etincidunt ipsum quaerat."", ""Labore quisquam magnam quiquia modi est neque eius numquam sed quisquam est dolore numquam quiquia.""]"
earnestness,"[""Dolore"", ""ut"", ""consectetur"", ""quaerat"", ""quaerat"", ""quaerat"", ""eius"", ""dolorem"", ""consectetur"", ""modi"", ""dolore"", ""etincidunt"", ""dolorem"", ""magnam"", ""velit"", ""quiquia"", ""etincidunt"", ""consectetur"", ""quisquam"", ""modi"", ""tempora"", ""voluptatem"", ""etincidunt"", ""voluptatem"", ""numquam"", ""modi"", ""quiquia"", ""dolore""]","[""Tempora dolorem est quisquam sit non eius quiquia neque numquam dolor magnam est."", ""Quaerat eius ipsum dolorem numquam dolor etincidunt adipisci eius adipisci quisquam dolorem sed est porro quaerat velit numquam ipsum modi ipsum sed modi porro."", ""Neque aliquam porro voluptatem velit consectetur consectetur ut amet sed non sit.""]"
intend,"[""Magnam"", ""est"", ""neque"", ""non"", ""consectetur"", ""tempora"", ""sed"", ""quaerat"", ""dolore"", ""sit"", ""magnam"", ""etincidunt"", ""est"", ""quisquam"", ""modi"", ""non"", ""numquam"", ""quisquam"", ""adipisci"", ""consectetur"", ""aliquam"", ""voluptatem"", ""tempora"", ""tempora"", ""dolore"", ""consectetur"", ""porro"", ""aliquam"", ""quaerat"", ""magnam"", ""numquam"", ""amet"", ""quiquia"", ""aliquam"", ""sit""]","[""Velit tempora velit sed numquam ut quiquia aliquam tempora tempora sit amet voluptatem tempora dolore non."", ""Non modi ut non est numquam dolorem sit quaerat porro magnam labore ipsum dolor."", ""Sit adipisci eius quiquia non quisquam dolore sed neque adipisci tempora numquam etincidunt porro quiquia velit consectetur amet modi."", ""Voluptatem sed quisquam consectetur eius ipsum consectetur dolor adipisci ipsum quaerat quaerat dolorem voluptatem."", ""Adipisci adipisci adipisci neque eius adipisci quiquia non numquam magnam etincidunt numquam velit magnam ut consectetur ipsum consectetur quisquam sit modi.""]"
swing,"[""Quisquam"", ""quiquia"", ""dolorem"", ""ut"", ""quaerat"", ""numquam"", ""modi"", ""tempora"", ""dolor"", ""numquam"", ""ipsum"", ""adipisci"", ""consectetur"", ""dolorem"", ""porro"", ""eius"", ""ipsum"", ""numquam"", ""quisquam"", ""sed"", ""dolor"", ""magnam""]","[""Eius dolor porro quisquam quaerat adipisci dolorem dolorem amet consectetur numquam aliquam labore velit non amet dolore quiquia quiquia velit."", ""Quisquam adipisci non velit quisquam quiquia velit magnam etincidunt neque porro amet quiquia."", ""Sed eius voluptatem dolore sed magnam quisquam adipisci sit amet neque labore dolor aliquam aliquam velit ipsum amet non."", ""Ipsum neque amet etincidunt velit etincidunt sit non labore labore sed dolorem numquam magnam aliquam magnam sed consectetur est amet."", ""Tempora non porro numquam ipsum dolorem neque aliquam aliquam eius porro."", ""Quiquia quaerat aliquam est dolorem magnam eius aliquam est modi tempora voluptatem tempora dolor dolorem quiquia labore velit est etincidunt ut velit quisquam tempora sed tempora dolore.""]"
gravely,"[""Aliquam"", ""modi"", ""non"", ""tempora"", ""ut"", ""tempora"", ""porro"", ""ut"", ""tempora"", ""quiquia"", ""est""]","[""Dolorem quisquam sit dolorem aliquam est eius dolore ipsum aliquam dolor porro etincidunt numquam modi est adipisci numquam voluptatem quisquam dolor porro sit sed quaerat sed quisquam tempora sed."", ""Magnam sed neque non dolore dolorem non ut magnam ipsum aliquam velit tempora est dolor dolore dolore porro eius labore eius etincidunt consectetur dolorem."", ""Quaerat sit tempora dolor eius voluptatem voluptatem non voluptatem modi amet eius tempora amet aliquam neque dolore."", ""Sed neque eius eius magnam dolorem dolor dolor numquam amet non non aliquam sed tempora dolore quaerat ipsum labore numquam dolore magnam."", ""Numquam sit consectetur dolore dolore non dolorem ipsum sit consectetur sed non dolorem dolore eius amet ut velit porro consectetur neque.""]"
undergraduate,"[""Modi"", ""eius"", ""magnam"", ""amet"", ""consectetur"", ""non"", ""porro"", ""ut"", ""quiquia"", ""dolorem"", ""non"", ""est"", ""dolor"", ""quaerat"", ""eius"", ""numquam"", ""etincidunt"", ""sit"", ""adipisci"", ""tempora"", ""porro"", ""adipisci"", ""consectetur""]","[""Numquam dolor quaerat dolorem neque consectetur aliquam ipsum eius neque modi modi ut labore."", ""Velit etincidunt non aliquam ut quisquam sed modi quisquam amet adipisci tempora sed numquam dolorem dolor amet tempora tempora neque dolorem numquam dolor quiquia voluptatem neque."", ""Aliquam modi dolore dolorem magnam quisquam numquam eius sit magnam consectetur porro velit est amet eius eius est."", ""Amet voluptatem ipsum numquam velit eius dolorem numquam voluptatem modi consectetur modi adipisci magnam."", ""Neque quiquia quiquia adipisci etincidunt dolorem aliquam ipsum ut eius consectetur labore non ut quiquia velit tempora velit amet sit sit voluptatem labore modi dolorem magnam quisquam sed."", ""Porro sit voluptatem porro dolore dolor dolor porro ipsum labore.""]"
groaning,"[""Est"", ""magnam"", ""quisquam"", ""non"", ""quisquam"", ""velit"", ""est"", ""modi"", ""voluptatem"", ""consectetur"", ""magnam"", ""ut"", ""quiquia"", ""velit"", ""est"", ""sed"", ""adipisci"", ""porro"", ""dolor"", ""sed"", ""porro"", ""ipsum"", ""dolorem"", ""magnam"", ""magnam"", ""dolore"", ""quaerat"", ""ut"", ""magnam"", ""dolore""]","[""Aliquam tempora porro sit ipsum porro etincidunt porro est velit ut numquam quaerat quiquia quaerat porro velit."", ""Dolore ut sed numquam consectetur porro aliquam dolor quiquia sed dolor sit ipsum ut sit consectetur tempora quaerat modi sit voluptatem voluptatem dolor adipisci dolorem adipisci dolorem.""]"
Modi,"[""Voluptatem"", ""aliquam"", ""est"", ""modi"", ""sed"", ""numquam"", ""ut"", ""quisquam"", ""sed"", ""voluptatem"", ""consectetur"", ""quaerat"", ""quaerat"", ""eius"", ""quaerat"", ""labore"", ""neque"", ""voluptatem"", ""quisquam"", ""amet"", ""quiquia"", ""labore"", ""amet"", ""consectetur"", ""ipsum"", ""non"", ""magnam"", ""ipsum""]","[""Consectetur etincidunt quaerat modi quisquam eius ut tempora magnam quisquam neque consectetur."", ""Labore sed labore dolore voluptatem ipsum labore tempora voluptatem aliquam magnam magnam tempora dolor dolorem est etincidunt dolorem dolorem amet velit numquam neque magnam tempora sed est."", ""Sed porro labore dolor consectetur ipsum tempora numquam numquam quaerat dolore est voluptatem consectetur labore sit quiquia quiquia numquam."", ""Modi labore eius modi velit etincidunt amet sed ipsum tempora voluptatem ut dolore aliquam."", ""Magnam adipisci velit quisquam dolore dolore eius quiquia consectetur neque magnam adipisci ipsum ipsum eius modi dolorem sit voluptatem labore voluptatem amet dolorem est eius amet non aliquam."", ""Quaerat neque quiquia quisquam dolorem quaerat eius labore porro ut consectetur aliquam quiquia quiquia etincidunt ut modi aliquam sed ut sed dolore ipsum ipsum tempora.""]"
amet,"[""Aliquam"", ""porro"", ""est"", ""eius"", ""dolor"", ""quaerat"", ""sed"", ""ut"", ""ipsum"", ""amet"", ""dolore"", ""dolor"", ""neque"", ""dolor"", ""eius"", ""magnam"", ""voluptatem"", ""porro"", ""dolorem"", ""dolor"", ""quaerat"", ""eius"", ""adipisci"", ""sed"", ""amet"", ""quaerat"", ""etincidunt"", ""aliquam"", ""tempora"", ""dolore"", ""sed"", ""quisquam"", ""velit"", ""quaerat"", ""voluptatem"", ""ipsum""]","[""Quiquia eius eius etincidunt magnam tempora dolor tempora etincidunt quiquia voluptatem."", ""Est quiquia dolorem sit dolor quiquia est non consectetur aliquam porro non."", ""Quisquam voluptatem ipsum neque tempora magnam quiquia numquam est neque dolorem consectetur ut tempora ipsum aliquam ut porro etincidunt neque."", ""Modi aliquam modi ut quaerat ipsum quiquia quisquam quisquam dolor ipsum quaerat non dolor labore non dolorem quisquam modi velit quisquam ipsum velit adipisci."", ""Etincidunt modi ut eius eius sed consectetur non quiquia amet dolore non porro voluptatem neque amet est adipisci magnam dolor etincidunt etincidunt dolore velit dolor sed sit ut velit.""]"
Neque,"[""Amet"", ""eius"", ""velit"", ""voluptatem"", ""est"", ""aliquam"", ""magnam"", ""sit"", ""est"", ""neque"", ""aliquam"", ""quiquia"", ""quaerat"", ""eius"", ""tempora"", ""quaerat"", ""modi"", ""velit"", ""tempora"", ""etincidunt"", ""velit"", ""ut"", ""neque"", ""dolorem"", ""amet"", ""sed"", ""ut""]","[""Ipsum quaerat aliquam neque modi quaerat est non quaerat voluptatem voluptatem dolor quaerat ut adipisci quiquia adipisci dolor dolore etincidunt sit eius numquam magnam neque etincidunt porro est porro neque."", ""Tempora dolor magnam aliquam dolorem eius quiquia dolore velit quisquam."", ""Ipsum amet amet neque tempora ipsum aliquam ut dolorem magnam."", ""Sit quiquia dolor non consectetur modi modi labore numquam aliquam adipisci."", ""Sit est adipisci labore dolorem ut tempora porro est sit eius velit consectetur numquam ipsum aliquam tempora porro numquam modi modi dolor neque."", ""Amet porro eius modi sit tempora modi dolor non eius aliquam labore porro."", ""Non dolor amet numquam sed ut quaerat quaerat numquam amet dolore non.""]"
tempora,"[""Porro"", ""dolor"", ""est"", ""sit"", ""non"", ""velit"", ""dolor"", ""quaerat"", ""tempora"", ""labore"", ""numquam"", ""ut"", ""eius"", ""aliquam"", ""voluptatem"", ""est"", ""ipsum"", ""velit"", ""sit"", ""dolorem"", ""sed"", ""tempora"", ""neque"", ""sed"", ""ut"", ""tempora"", ""velit"", ""voluptatem""]","[""Non ut numquam tempora dolorem sed aliquam modi dolor neque dolore adipisci porro voluptatem est modi aliquam tempora adipisci etincidunt velit amet porro dolor consectetur labore dolor consectetur numquam labore."", ""Quisquam porro sit velit est velit est eius numquam labore dolorem tempora quiquia numquam magnam tempora sit modi eius."", ""Dolor eius amet numquam neque dolor quisquam voluptatem dolore ipsum modi sed etincidunt etincidunt modi dolore sed."", ""Numquam neque amet quiquia neque voluptatem ipsum magnam non labore est numquam etincidunt."", ""Velit numquam quisquam ipsum dolor amet non dolor magnam quiquia consectetur dolore sed labore magnam quiquia tempora modi consectetur magnam sit quisquam dolor dolor neque est."", ""Amet dolor dolore dolore ipsum dolore porro ipsum est etincidunt quiquia quaerat etincidunt porro consectetur amet ut adipisci eius porro consectetur labore amet voluptatem quiquia quisquam est non quaerat.""]"
Dolorem,"[""Velit"", ""non"", ""dolorem"", ""eius"", ""est"", ""quisquam"", ""dolorem"", ""ut"", ""adipisci"", ""velit"", ""amet"", ""tempora"", ""velit"", ""velit"", ""modi"", ""modi"", ""porro""]","[""Quiquia dolor eius velit porro quaerat adipisci sit numquam aliquam non velit dolore adipisci modi etincidunt dolore adipisci est neque aliquam amet."", ""Amet dolorem quisquam eius porro eius numquam non numquam etincidunt numquam ut est ipsum consectetur adipisci consectetur dolor quiquia modi magnam aliquam eius quiquia eius magnam adipisci quiquia eius ipsum."", ""Magnam tempora ut quiquia porro etincidunt numquam dolorem dolore ipsum magnam magnam eius sed consectetur non tempora porro numquam eius aliquam porro quiquia quisquam voluptatem ut est porro porro porro."", ""Ipsum sed dolorem quaerat est aliquam labore numquam etincidunt eius aliquam dolor dolor voluptatem.""]"
dolore,"[""Modi"", ""numquam"", ""ut"", ""non"", ""modi"", ""sed"", ""neque"", ""amet"", ""dolorem"", ""sit"", ""non"", ""voluptatem"", ""etincidunt"", ""dolorem"", ""non"", ""sit"", ""est"", ""aliquam"", ""sit"", ""numquam"", ""velit"", ""est"", ""labore"", ""amet"", ""etincidunt"", ""sit""]","[""Eius tempora eius velit ipsum quaerat est magnam adipisci labore magnam velit etincidunt amet quiquia modi etincidunt porro amet voluptatem eius labore dolorem quisquam modi tempora voluptatem quisquam neque."", ""Consectetur amet porro tempora magnam quisquam dolorem sed non porro porro sit voluptatem magnam sit."", ""Consectetur quaerat dolore sit ut voluptatem sit labore ipsum sed quisquam dolor ipsum velit modi sed dolore non numquam."", ""Quisquam labore est ipsum numquam quiquia est neque consectetur numquam dolorem ut modi tempora etincidunt etincidunt ipsum."", ""Quisquam etincidunt labore aliquam modi voluptatem dolor porro est quiquia dolor porro numquam quaerat amet sit amet consectetur sed magnam neque quiquia.""]"
neque,"[""Dolorem"", ""magnam"", ""modi"", ""sit"", ""dolor"", ""ut"", ""est"", ""velit"", ""magnam"", ""non"", ""sit"", ""consectetur"", ""amet"", ""porro"", ""non"", ""sed"", ""dolorem"", ""dolore"", ""etincidunt"", ""adipisci"", ""quiquia"", ""sit"", ""magnam"", ""porro"", ""adipisci"", ""quisquam"", ""consectetur"", ""amet"", ""modi"", ""magnam"", ""non"", ""sit"", ""quiquia"", ""sed""]","[""Etincidunt tempora non quaerat etincidunt labore aliquam quisquam tempora sit tempora sit sed numquam est non non est porro quaerat amet dolorem numquam magnam modi aliquam numquam.""]"
ut,"[""Dolorem"", ""quisquam"", ""sed"", ""sit"", ""eius"", ""voluptatem"", ""quisquam"", ""quaerat"", ""labore"", ""sed"", ""consectetur"", ""est"", ""aliquam""]","[""Amet sit neque velit etincidunt labore dolore est etincidunt sed amet sed neque modi neque non quisquam non labore modi neque eius dolor quiquia etincidunt dolore."", ""Dolor dolor quaerat ut dolorem quaerat tempora non modi neque neque quaerat dolorem numquam velit magnam est dolore dolorem modi amet."", ""Magnam dolor aliquam consectetur aliquam quaerat ipsum amet aliquam velit quiquia."", ""Tempora dolorem dolore tempora quisquam sit amet ut aliquam dolorem neque dolore quiquia velit amet ipsum consectetur est tempora."", ""Voluptatem etincidunt quaerat eius aliquam magnam aliquam quisquam magnam velit consectetur magnam ipsum ut non labore magnam amet sed quisquam porro voluptatem aliquam."", ""Consectetur adipisci consectetur dolore etincidunt adipisci porro tempora porro porro quaerat non non magnam quiquia quiquia amet neque modi labore ut."", ""Non dolorem aliquam adipisci amet quiquia voluptatem sit voluptatem dolore labore velit dolorem numquam ut velit neque sed non quiquia voluptatem etincidunt voluptatem modi."", ""Ut neque sed est ut etincidunt ut neque magnam quaerat amet numquam eius consectetur magnam voluptatem etincidunt labore quisquam voluptatem amet modi dolorem quisquam magnam aliquam velit est labore."", ""Dolore est tempora magnam modi labore velit consectetur quaerat eius dolorem non est modi quiquia dolor non magnam velit velit."", ""Numquam sed magnam quiquia voluptatem est voluptatem est quaerat quaerat velit aliquam modi."", ""Non magnam amet labore dolorem labore non consectetur quaerat est voluptatem voluptatem quaerat velit voluptatem consectetur quiquia labore dolore dolor."", ""Est quiquia ut non ipsum magnam tempora amet ut etincidunt etincidunt ut dolore adipisci ipsum eius dolor non.""]"
Etincidunt,"[""Sit"", ""adipisci"", ""ipsum"", ""dolore"", ""ut"", ""est"", ""ut"", ""eius"", ""aliquam"", ""ipsum"", ""consectetur""]","[""Consectetur etincidunt quiquia sed eius amet amet voluptatem est est velit porro ipsum sit modi sit non voluptatem neque adipisci non ut eius sit numquam adipisci sed."", ""Amet quaerat sit porro est dolore magnam porro quiquia etincidunt quiquia non dolor eius."", ""Amet dolorem quisquam modi quaerat porro quisquam labore porro velit modi velit est sed adipisci amet.""]"
Sed,"[""Porro"", ""amet"", ""adipisci"", ""dolor"", ""etincidunt"", ""quisquam"", ""voluptatem"", ""dolore"", ""sit"", ""quaerat"", ""non"", ""voluptatem"", ""non"", ""consectetur"", ""numquam"", ""ut"", ""tempora"", ""dolorem"", ""sed"", ""adipisci"", ""consectetur"", ""quiquia"", ""sit"", ""tempora"", ""eius"", ""labore"", ""quiquia"", ""eius"", ""aliquam"", ""dolorem""]","[""Tempora non porro dolore ipsum adipisci aliquam ipsum sed non etincidunt neque."", ""Labore non aliquam eius velit sit aliquam dolor eius quiquia non magnam dolor dolor dolorem velit est modi ipsum quaerat adipisci eius porro consectetur."", ""Dolorem dolorem non dolorem quiquia dolore quaerat tempora adipisci non amet quiquia adipisci amet numquam dolor dolorem eius quisquam quisquam eius non velit aliquam."", ""Velit modi sed dolore est dolorem quiquia velit modi modi tempora modi eius non quisquam magnam dolorem eius ipsum modi sit labore sit quisquam consectetur."", ""Dolorem adipisci consectetur velit tempora dolore velit modi quiquia modi tempora tempora voluptatem ipsum ut quiquia ut."", ""Amet porro velit dolorem labore quaerat etincidunt eius sed quisquam ipsum quiquia neque consectetur quisquam voluptatem amet sit dolorem tempora voluptatem labore.""]"
consectetur,"[""Velit"", ""quisquam"", ""etincidunt"", ""est"", ""dolor"", ""dolor"", ""aliquam"", ""modi"", ""neque"", ""ipsum"", ""est"", ""tempora"", ""magnam"", ""quaerat"", ""adipisci"", ""aliquam"", ""consectetur"", ""dolore"", ""sed"", ""labore"", ""aliquam"", ""magnam"", ""sed"", ""est"", ""ut"", ""quisquam"", ""etincidunt"", ""ut"", ""labore"", ""sit"", ""dolorem"", ""velit"", ""voluptatem"", ""amet"", ""est"", ""aliquam""]","[""Dolore dolorem dolorem adipisci dolorem amet aliquam tempora quisquam numquam tempora numquam dolorem dolor dolore sed consectetur ut quiquia labore modi ut magnam ipsum dolor sed."", ""Sit aliquam porro eius est eius dolore ipsum velit neque."", ""Quiquia sed etincidunt numquam dolore amet velit numquam est eius quisquam est quiquia dolorem aliquam tempora est sed."", ""Dolor magnam quisquam amet neque non neque magnam sit dolor consectetur modi amet dolorem quisquam tempora consectetur quiquia velit quiquia eius etincidunt porro."", ""Numquam sit quiquia adipisci consectetur magnam modi voluptatem consectetur non quiquia ut quisquam est numquam adipisci etincidunt velit non sed."", ""Non adipisci modi est etincidunt est sit voluptatem quisquam dolor modi labore velit quiquia ipsum neque aliquam aliquam amet numquam modi amet etincidunt quisquam dolor non."", ""Dolorem labore dolorem ut eius tempora modi magnam adipisci ipsum porro velit labore velit quiquia quisquam quiquia consectetur quisquam tempora dolor labore porro consectetur tempora voluptatem neque velit labore."", ""Sed adipisci consectetur amet ipsum numquam ut non modi dolorem amet porro labore non dolorem quaerat numquam.""]"
adipisci,"[""Est"", ""est"", ""dolore"", ""magnam"", ""labore"", ""aliquam"", ""voluptatem"", ""voluptatem"", ""aliquam"", ""dolor"", ""ipsum"", ""neque"", ""velit"", ""eius"", ""tempora""]","[""Quiquia porro magnam quisquam velit dolor aliquam porro dolorem porro sed eius numquam dolor ut neque ut tempora quaerat modi quisquam neque adipisci voluptatem eius non sed."", ""Consectetur labore porro numquam modi quisquam numquam dolore labore aliquam amet ut quiquia dolorem eius ut neque modi sed etincidunt non dolorem voluptatem adipisci sed."", ""Non quiquia porro velit porro velit quaerat dolor quisquam ipsum modi magnam dolor est tempora consectetur consectetur tempora neque eius adipisci ut dolore voluptatem."", ""Est est ipsum neque velit dolorem quisquam porro etincidunt sed ut aliquam sit amet quisquam quaerat quisquam dolore labore quiquia."", ""Tempora porro dolore modi quisquam ut eius est modi dolore est ipsum amet etincidunt."", ""Tempora consectetur est magnam neque magnam labore numquam quaerat sit dolor neque adipisci sit labore sit velit est amet ut magnam numquam est modi quisquam amet neque velit magnam."", ""Ipsum tempora dolorem dolor quisquam ut aliquam dolor etincidunt voluptatem dolore velit ut aliquam porro non tempora numquam."", ""Sed consectetur magnam consectetur sit eius quaerat etincidunt quiquia numquam ipsum eius numquam velit velit tempora est ipsum dolore voluptatem.""]"
Labore,"[""Etincidunt"", ""sed"", ""dolorem"", ""dolore"", ""quaerat"", ""tempora"", ""magnam"", ""magnam"", ""adipisci"", ""voluptatem"", ""etincidunt"", ""etincidunt"", ""labore"", ""ut"", ""velit"", ""ut"", ""dolore"", ""numquam"", ""amet"", ""dolore"", ""dolor"", ""numquam"", ""porro"", ""sit"", ""numquam"", ""quiquia"", ""quaerat"", ""tempora""]","[""Dolor adipisci adipisci labore magnam aliquam numquam dolorem sit sit consectetur adipisci dolore magnam consectetur tempora quisquam etincidunt non amet ipsum magnam eius sit modi modi quisquam porro quisquam non."", ""Modi porro quiquia consectetur sit quisquam numquam quaerat sit ipsum dolorem etincidunt sit ut sit neque dolorem aliquam adipisci porro adipisci.""]"
dolor,"[""Velit"", ""ut"", ""etincidunt"", ""labore"", ""ut"", ""ut"", ""sed"", ""voluptatem"", ""quisquam"", ""consectetur"", ""magnam"", ""quiquia"", ""est"", ""est"", ""quiquia"", ""eius"", ""quiquia"", ""sit"", ""quaerat"", ""consectetur"", ""amet"", ""quaerat""]","[""Neque est dolorem quaerat etincidunt ipsum magnam porro sed etincidunt ut quiquia non dolorem consectetur porro ut dolor voluptatem ipsum tempora eius numquam ut sed numquam."", ""Velit neque ipsum quaerat sed adipisci est etincidunt quiquia voluptatem dolor dolore ipsum ut etincidunt aliquam neque non est dolor."", ""Dolore non tempora magnam aliquam voluptatem sit non ipsum ut etincidunt ut sed neque eius est sed velit sit eius numquam ut ut."", ""Amet aliquam porro modi sit velit voluptatem est tempora dolorem quiquia dolor velit ut dolorem dolor ut porro quisquam etincidunt voluptatem."", ""Non est consectetur dolorem tempora voluptatem consectetur aliquam aliquam modi quisquam velit consectetur quiquia non amet voluptatem quaerat quaerat dolor dolore amet neque quisquam amet quisquam porro."", ""Dolorem sit velit numquam non velit modi consectetur numquam amet amet voluptatem quaerat ipsum tempora quiquia dolore quaerat dolor."", ""Consectetur tempora quiquia voluptatem dolorem adipisci modi ut sed voluptatem dolor sed consectetur quaerat neque quisquam numquam."", ""Modi sed ipsum non dolore velit voluptatem velit aliquam porro amet dolore etincidunt dolore dolorem."", ""Eius dolorem dolorem dolore amet labore labore ipsum ut quaerat est voluptatem ipsum tempora voluptatem ipsum."", ""Est quisquam etincidunt dolore non magnam numquam ut etincidunt dolor amet ut magnam dolor quaerat sit tempora."", ""Tempora non sed quiquia etincidunt non est tempora sed ipsum amet quiquia labore magnam quisquam dolore tempora ipsum dolor non voluptatem ipsum numquam amet quiquia ut sed amet.""]"
