word,cos_dist,count,root_word,instances,status
delicately,0.34006,0.5,blissful,2,N
violent,0.34003,0.454545454545455,delirious,5,N
flushed,0.34001,0.636363636363636,elated,1,N
cornered,0.33994,0.409090909090909,overjoyed,1,N
elocution,0.33989,0.272727272727273,rhapsodic,1,V
bump,0.33986,0.0909090909090909,happy,1,N
troubled,0.33979,0.727272727272727,happy,1,N
rout,0.33961,0.136363636363636,jubilant,1,V
unscrupulously,0.33951,0.227272727272727,ravished,1,N
contrary,0.33945,0.409090909090909,happy,1,N
fix,0.33929,0.0454545454545454,happy,6,N
swell,0.33925,0.681818181818182,orgasmic,3,N
privileged,0.33922,0.636363636363636,enthusiastic,1,N
laudable,0.33922,0.5,beatific,1,N
school,0.33913,0.0909090909090909,happy,2,N
eye,0.33911,0.181818181818182,happy,92,N
impersonally,0.33909,0.272727272727273,rhapsodic,1,N
tunelessly,0.33905,0.363636363636364,exultant,1,N
question,0.33901,0.0454545454545454,happy,14,N
addition,0.33884,0.181818181818182,thrilled,1,N
whim,0.33858,0.727272727272727,blissful,1,N
bitter,0.33853,0.545454545454545,happy,1,N
spare,0.33853,0.0909090909090909,happy,1,N
dismally,0.33849,0.5,enraptured,1,N
oboe,0.33841,0.0909090909090909,rhapsodic,1,N
senselessness,0.3384,0.363636363636364,enraptured,1,N
lay,0.33834,0.318181818181818,happy,3,N
notoriety,0.33812,0.5,rapturous,1,N
thunder,0.33809,0.5,enchanted,1,N
gothic,0.33806,0.0909090909090909,enchanted,1,N
harshly,0.33803,0.318181818181818,ravished,1,N
nope,0.33776,0.0454545454545454,happy,1,N
decision,0.33775,0.136363636363636,happy,3,N
quality,0.33773,0.0909090909090909,happy,11,N
swathe,0.33768,0.318181818181818,rapturous,1,N
shoot,0.33763,0.0909090909090909,happy,4,N
head,0.33762,0.0909090909090909,happy,44,I
fortuitously,0.33761,0.454545454545455,overjoyed,1,L
presently,0.33747,0.272727272727273,delighted,4,N
spank,0.33739,0.0909090909090909,orgasmic,1,N
wince,0.33727,0.5,overjoyed,1,N
sob,0.33726,0.681818181818182,overjoyed,3,N
hasty,0.33724,0.681818181818182,delirious,2,N
bite,0.33719,0.136363636363636,happy,1,N
unessential,0.33716,0.181818181818182,beatific,1,N
savage,0.33711,0.454545454545455,delirious,2,N
mouthed,0.33711,0.545454545454545,delirious,1,N
solidarity,0.33711,0.181818181818182,joyous,1,N
possess,0.33696,0.227272727272727,enthusiastic,3,N
rakish,0.33671,0.318181818181818,rhapsodic,1,N
anteroom,0.3367,0.272727272727273,exultant,1,N
appal,0.33658,0.409090909090909,ravished,2,N
spring,0.33648,0.181818181818182,happy,10,S
originate,0.3364,0.0909090909090909,transported,1,N
tiptoe,0.33627,0.454545454545455,exultant,4,N
diminished,0.33622,0.5,happy,1,N
possession,0.33621,0.0454545454545454,transported,2,N
frothy,0.33608,0.318181818181818,delirious,1,N
unheard,0.3358,0.681818181818182,ecstatic,1,N
inspect,0.33579,0.0454545454545454,transported,2,N
emerge,0.33577,0.363636363636364,happy,5,N
shore,0.33575,0.136363636363636,enchanted,6,N
neighbour,0.33571,0.181818181818182,happy,8,N
feign,0.33562,0.590909090909091,beatific,1,V
snow,0.33559,0.136363636363636,happy,4,N
greedy,0.33553,0.227272727272727,happy,1,N
throat,0.33552,0.136363636363636,orgasmic,3,X
inviolate,0.33551,0.318181818181818,enraptured,1,N
dress,0.33547,0.136363636363636,happy,31,N
dull,0.3354,0.5,happy,3,N
whisper,0.33531,0.681818181818182,joyful,18,N
approach,0.33527,0.0909090909090909,enthusiastic,3,N
discuss,0.33518,0.136363636363636,happy,3,N
prolonged,0.33518,0.363636363636364,blissful,1,N
expensive,0.33516,0.0454545454545454,happy,1,N
loose,0.33494,0.0909090909090909,happy,1,N
advantage,0.33493,0.181818181818182,happy,3,N
group,0.33491,0.136363636363636,enthusiastic,6,N
beat,0.33466,0.136363636363636,happy,13,N
tenor,0.33464,0.227272727272727,rhapsodic,2,N
contemptuously,0.3346,0.363636363636364,ravished,2,N
random,0.33455,0.0454545454545454,happy,1,N
nourish,0.33451,0.181818181818182,blissful,1,N
uncertainly,0.3345,0.5,enraptured,1,N
distaste,0.33448,0.590909090909091,rapturous,1,N
challengingly,0.33428,0.318181818181818,enraptured,1,N
visitor,0.33417,0.227272727272727,enthusiastic,2,N
transpire,0.33415,0.545454545454545,beatific,1,L
freshness,0.33406,0.363636363636364,blissful,2,N
town,0.33401,0.136363636363636,happy,25,N
reproach,0.33391,0.363636363636364,exultant,2,V
oppressiveness,0.33387,0.227272727272727,exultant,1,N
riot,0.33386,0.318181818181818,jubilant,1,N
entangled,0.33381,0.454545454545455,enraptured,1,N
chatter,0.33378,0.590909090909091,ecstatic,4,N
message,0.3337,0.0454545454545454,happy,2,N
fight,0.33346,0.0454545454545454,happy,5,N
sustained,0.33334,0.454545454545455,transported,1,N
knock,0.33322,0.0909090909090909,happy,4,N
hot,0.33322,0.0909090909090909,happy,26,N
malevolence,0.33296,0.454545454545455,exultant,1,N
patron,0.33281,0.136363636363636,enthusiastic,2,N
service,0.33275,0.181818181818182,happy,3,N
owl,0.33264,0.0454545454545454,enchanted,6,L
second,0.33251,0.136363636363636,happy,10,B
act,0.3324,0.136363636363636,happy,7,N
intensity,0.33239,0.272727272727273,orgasmic,5,N
secret,0.33236,0.0454545454545454,enchanted,8,N
accident,0.33233,0.0454545454545454,transported,6,N
leader,0.3323,0.0909090909090909,enthusiastic,2,N
despise,0.33207,0.272727272727273,overjoyed,3,I
critical,0.33198,0.0909090909090909,enthusiastic,1,N
undergo,0.33192,0.0909090909090909,transported,1,N
use,0.33181,0.0454545454545454,happy,24,N
lake,0.33177,0.0909090909090909,enchanted,4,N
horseback,0.33174,0.0909090909090909,enchanted,1,N
freely,0.33171,0.318181818181818,transported,1,N
march,0.33155,0.136363636363636,jubilant,1,N
surer,0.33152,0.181818181818182,happy,2,N
mr.,0.33118,0.0454545454545454,happy,84,N
boat,0.33115,0.0454545454545454,transported,5,N
regular,0.33114,0.0909090909090909,happy,3,B
exact,0.33103,0.0454545454545454,happy,1,N
cruel,0.33103,0.363636363636364,joyous,1,N
scare,0.33102,0.0909090909090909,happy,1,N
frequently,0.33096,0.181818181818182,enthusiastic,1,N
unjustly,0.33084,0.181818181818182,ravished,1,N
companion,0.33076,0.318181818181818,happy,1,N
suspect,0.33059,0.0909090909090909,transported,7,N
menacing,0.33057,0.727272727272727,delirious,1,N
waste,0.3305,0.0454545454545454,transported,4,N
flower,0.33044,0.136363636363636,happy,12,N
station,0.33042,0.0454545454545454,transported,12,N
outdoors,0.3303,0.227272727272727,happy,3,N
shadowy,0.33011,0.409090909090909,enchanted,1,N
privy,0.3301,0.363636363636364,overjoyed,1,N
riding,0.32993,0.136363636363636,happy,1,N
faint,0.32992,0.681818181818182,ecstatic,12,N
actress,0.32991,0.0909090909090909,thrilled,1,N
notion,0.3298,0.409090909090909,happy,2,N
collect,0.32975,0.0454545454545454,transported,1,N
tree,0.32975,0.136363636363636,happy,20,N
neighbouring,0.32966,0.0454545454545454,transported,1,N
midsummer,0.32958,0.409090909090909,joyous,2,N
persistent,0.32951,0.0909090909090909,enthusiastic,5,N
recent,0.32924,0.136363636363636,thrilled,1,N
massage,0.32919,0.0909090909090909,blissful,1,N
racy,0.32908,0.272727272727273,orgasmic,2,B
hauteur,0.32878,0.227272727272727,rhapsodic,1,N
order,0.32867,0.0909090909090909,happy,14,N
interest,0.3285,0.181818181818182,happy,5,N
overboard,0.32849,0.363636363636364,happy,1,N
obscurely,0.32848,0.272727272727273,enraptured,2,N
appeal,0.32834,0.136363636363636,delighted,1,N
maid,0.32821,0.0909090909090909,ravished,2,N
monstrous,0.32817,0.590909090909091,orgasmic,1,N
soft,0.32817,0.181818181818182,happy,8,N
scene,0.32798,0.454545454545455,transported,11,N
crystal,0.32786,0.0454545454545454,enchanted,1,N
career,0.32783,0.0909090909090909,enthusiastic,2,N
familiarity,0.32765,0.363636363636364,enthusiastic,1,S
chase,0.32757,0.181818181818182,happy,1,N
individual,0.32733,0.0909090909090909,enthusiastic,1,N
stage,0.32722,0.318181818181818,thrilled,1,I
add,0.32716,0.0454545454545454,happy,14,N
eastward,0.32712,0.0909090909090909,transported,1,N
vague,0.32702,0.409090909090909,delirious,5,N
anaemic,0.32688,0.409090909090909,delirious,1,N
stiffly,0.32687,0.454545454545455,enraptured,1,N
abstraction,0.32681,0.0909090909090909,beatific,1,X
continuously,0.3268,0.136363636363636,transported,1,N
proprietor,0.32679,0.0909090909090909,delighted,3,N
wet,0.32675,0.0454545454545454,orgasmic,11,N
hostile,0.32673,0.227272727272727,enthusiastic,2,N
isolated,0.32662,0.0909090909090909,transported,1,N
commonplace,0.32661,0.409090909090909,joyous,1,N
briefly,0.32659,0.272727272727273,thrilled,1,N
lazily,0.3264,0.454545454545455,blissful,1,N
incalculable,0.32639,0.636363636363636,ravished,1,N
reaction,0.32631,0.454545454545455,ecstatic,3,N
rush,0.32629,0.409090909090909,happy,9,N
high,0.32627,0.0454545454545454,happy,19,N
authentically,0.32627,0.636363636363636,joyful,1,N
milky,0.32597,0.318181818181818,blissful,1,N
senior,0.32597,0.0454545454545454,enthusiastic,1,N
hitherto,0.32589,0.681818181818182,enraptured,1,N
veil,0.32577,0.181818181818182,enchanted,2,N
rain,0.32576,0.181818181818182,happy,19,N
arrange,0.32562,0.136363636363636,delighted,3,N
relinquish,0.3256,0.318181818181818,overjoyed,1,I
shock,0.32559,0.5,ecstatic,6,N
playfully,0.32557,0.681818181818182,joyous,1,N
underneath,0.32557,0.0909090909090909,transported,2,N
promote,0.32549,0.136363636363636,enthusiastic,1,N
nebulous,0.32523,0.409090909090909,blissful,1,N
fling,0.32518,0.590909090909091,joyous,1,N
bloom,0.32512,0.227272727272727,blissful,4,N
smirk,0.32506,0.681818181818182,exultant,1,N
demand,0.32482,0.136363636363636,enthusiastic,28,N
vigil,0.32463,0.227272727272727,joyous,3,N
expostulation,0.32462,0.272727272727273,rhapsodic,1,N
sleigh,0.32449,0.136363636363636,enchanted,1,N
sun,0.32445,0.136363636363636,blissful,15,N
exasperate,0.32433,0.363636363636364,exultant,1,N
cast,0.32425,0.0909090909090909,enchanted,1,N
amusement,0.32413,0.590909090909091,enchanted,1,N
soprano,0.32406,0.227272727272727,rhapsodic,1,N
deliver,0.324,0.181818181818182,delighted,1,N
reassuringly,0.32392,0.590909090909091,exultant,1,N
fractiousness,0.32391,0.136363636363636,exultant,1,N
wagon,0.32386,0.0454545454545454,transported,4,N
village,0.32368,0.0909090909090909,enchanted,10,N
constant,0.32367,0.318181818181818,joyful,4,N
début,0.32342,0.136363636363636,rapturous,1,N
indecisively,0.32307,0.227272727272727,ravished,1,N
preoccupation,0.32298,0.545454545454545,rhapsodic,1,N
continent,0.32276,0.136363636363636,transported,2,N
perishable,0.32273,0.0454545454545454,transported,1,N
intent,0.32256,0.0909090909090909,enthusiastic,1,N
mistress,0.32254,0.136363636363636,ravished,3,N
introduction,0.32253,0.0909090909090909,enthusiastic,5,N
temperament,0.32249,0.272727272727273,joyful,1,N
sporting,0.32236,0.136363636363636,thrilled,1,N
elegant,0.3223,0.272727272727273,joyful,2,N
staid,0.32214,0.5,enraptured,1,N
seas,0.32206,0.181818181818182,enchanted,1,N
probity,0.32194,0.136363636363636,beatific,1,N
general,0.32182,0.0454545454545454,enthusiastic,2,N
land,0.32179,0.136363636363636,transported,4,N
pessimist,0.32167,0.318181818181818,exultant,1,N
water,0.32158,0.0454545454545454,transported,9,N
oppressive,0.32157,0.454545454545455,blissful,1,N
universe,0.3214,0.318181818181818,blissful,3,N
dismal,0.32134,0.5,joyous,1,N
hush,0.32101,0.727272727272727,blissful,5,N
costume,0.32098,0.0454545454545454,enchanted,4,N
westward,0.32094,0.0909090909090909,transported,1,N
phantom,0.32065,0.0909090909090909,enchanted,1,N
unaffected,0.32064,0.636363636363636,blissful,1,L
wreck,0.32043,0.0909090909090909,transported,4,N
sagely,0.32041,0.363636363636364,enraptured,1,N
crimson,0.32022,0.545454545454545,enchanted,3,N
carefully,0.32015,0.227272727272727,transported,1,N
mendelssohn,0.32014,0.181818181818182,rhapsodic,1,N
extreme,0.32004,0.181818181818182,orgasmic,1,N
unquestionable,0.31999,0.272727272727273,beatific,1,N
coincidence,0.31997,0.363636363636364,ecstatic,2,N
chilled,0.31996,0.227272727272727,blissful,1,N
indiscernible,0.31996,0.409090909090909,exultant,1,N
haired,0.31956,0.0909090909090909,ravished,2,N
guest,0.3193,0.136363636363636,delighted,10,N
abruptly,0.31927,0.545454545454545,ecstatic,7,N
amen,0.3192,0.363636363636364,joyful,1,N
develop,0.31912,0.0909090909090909,enthusiastic,1,N
sterner,0.3191,0.227272727272727,exultant,1,N
radiate,0.31903,0.636363636363636,blissful,1,N
obscene,0.31891,0.272727272727273,delirious,2,N
perturb,0.31881,0.272727272727273,beatific,1,N
vanish,0.31872,0.318181818181818,enchanted,7,N
gravely,0.31823,0.409090909090909,elated,3,N
indirectly,0.31822,0.0454545454545454,transported,1,N
disapproval,0.31815,0.363636363636364,rapturous,1,N
gentlemanly,0.31812,0.363636363636364,beatific,1,N
affirm,0.31795,0.318181818181818,joyful,1,N
bid,0.31794,0.0454545454545454,delighted,1,N
ground,0.31786,0.0454545454545454,transported,6,N
powerful,0.31765,0.227272727272727,enthusiastic,2,N
tension,0.31754,0.227272727272727,euphoric,1,N
ammonia,0.31748,0.0454545454545454,transported,1,N
proximity,0.31731,0.0454545454545454,transported,2,N
flight,0.31721,0.0454545454545454,transported,2,N
flesh,0.31718,0.5,joyful,1,N
gruff,0.31701,0.454545454545455,exultant,2,N
skipper,0.31698,0.136363636363636,delighted,1,N
dissimilarity,0.31683,0.0909090909090909,beatific,1,N
casualness,0.31661,0.409090909090909,exultant,1,N
casually,0.3166,0.590909090909091,thrilled,6,N
derange,0.31655,0.318181818181818,ravished,2,N
distasteful,0.3165,0.681818181818182,delirious,1,N
incorruptible,0.3164,0.272727272727273,enraptured,1,L
heavy,0.31626,0.0454545454545454,transported,1,N
urgency,0.31625,0.545454545454545,joyous,1,N
depression,0.31618,0.0909090909090909,euphoric,1,N
photographer,0.31618,0.136363636363636,thrilled,3,N
flock,0.31612,0.545454545454545,joyful,1,N
totter,0.3161,0.272727272727273,exultant,1,N
accusingly,0.31603,0.227272727272727,enraptured,2,N
tempt,0.31553,0.318181818181818,delighted,1,N
stretcher,0.31549,0.0454545454545454,transported,1,N
voice,0.31539,0.363636363636364,joyful,69,N
unequally,0.3152,0.227272727272727,ravished,1,N
velvet,0.31511,0.0909090909090909,enchanted,1,N
yawn,0.31502,0.636363636363636,delirious,4,N
cower,0.31499,0.272727272727273,overjoyed,1,N
firm,0.31493,0.0909090909090909,delighted,2,N
stone,0.31474,0.0909090909090909,enchanted,1,N
quartet,0.31474,0.272727272727273,joyous,2,N
scrawl,0.31455,0.318181818181818,rhapsodic,1,N
beast,0.31446,0.181818181818182,enchanted,1,N
hundred,0.31442,0.181818181818182,transported,19,N
intimation,0.3144,0.227272727272727,beatific,1,N
air,0.31421,0.0454545454545454,transported,26,N
waiter,0.31417,0.181818181818182,enthusiastic,5,N
compulsion,0.31417,0.454545454545455,euphoric,1,N
observer,0.31414,0.227272727272727,enthusiastic,1,N
peremptorily,0.31411,0.181818181818182,ravished,1,N
prehistoric,0.31406,0.0909090909090909,enchanted,1,N
discipline,0.314,0.0909090909090909,enthusiastic,1,N
suffocate,0.31371,0.272727272727273,ravished,1,N
temper,0.31371,0.636363636363636,joyful,1,N
scrutinize,0.3132,0.136363636363636,beatific,2,E
specimen,0.31303,0.0454545454545454,transported,2,E
recognition,0.31295,0.136363636363636,enthusiastic,1,E
thirty,0.31271,0.227272727272727,enthusiastic,11,E
ballroom,0.31255,0.227272727272727,enchanted,2,N
gravel,0.31247,0.0454545454545454,transported,4,E
vigorously,0.31233,0.136363636363636,enthusiastic,1,N
muster,0.31232,0.409090909090909,enthusiastic,1,E
tone,0.31228,0.363636363636364,joyful,5,N
book,0.31227,0.0909090909090909,thrilled,21,E
haste,0.31218,0.181818181818182,enchanted,1,L
protest,0.31215,0.0909090909090909,jubilant,3,N
bathing,0.31204,0.0909090909090909,blissful,1,E
doll,0.31162,0.0454545454545454,enchanted,1,E
seaboard,0.31159,0.0909090909090909,ravished,1,E
torn,0.31146,0.136363636363636,ravished,1,E
piano,0.31138,0.181818181818182,joyful,5,E
corridor,0.31124,0.0454545454545454,transported,1,N
significance,0.31117,0.136363636363636,joyous,3,E
pain,0.31114,0.181818181818182,orgasmic,1,N
thereabout,0.31107,0.227272727272727,ravished,1,E
death,0.31102,0.136363636363636,transported,5,N
squeamishness,0.31102,0.363636363636364,exultant,1,E
scamper,0.311,0.409090909090909,exultant,1,N
chiefly,0.31097,0.136363636363636,transported,1,E
lustreless,0.31093,0.227272727272727,enraptured,1,N
eyed,0.31087,0.454545454545455,delirious,5,E
chandelier,0.31068,0.0454545454545454,enchanted,1,E
flounce,0.31056,0.227272727272727,rhapsodic,1,N
response,0.31046,0.0909090909090909,enthusiastic,1,E
sea,0.31037,0.136363636363636,enchanted,9,N
saxophone,0.31033,0.0909090909090909,rhapsodic,2,N
explicable,0.31014,0.409090909090909,enraptured,1,N
centre,0.31,0.0909090909090909,delighted,3,E
director,0.30991,0.0909090909090909,thrilled,2,E
nymph,0.30991,0.136363636363636,ravished,1,N
pervade,0.3099,0.409090909090909,enraptured,3,E
inarguably,0.30985,0.318181818181818,enraptured,1,E
dozen,0.30972,0.181818181818182,enthusiastic,18,E
local,0.30954,0.136363636363636,enthusiastic,2,E
horizon,0.3095,0.136363636363636,blissful,1,E
variety,0.30937,0.0909090909090909,enthusiastic,1,N
undergraduate,0.30922,0.0454545454545454,enthusiastic,3,E
confound,0.30911,0.363636363636364,enraptured,1,E
frozen,0.30906,0.0909090909090909,transported,1,E
respectfully,0.30906,0.318181818181818,overjoyed,1,N
ectoplasm,0.30904,0.227272727272727,beatific,1,E
gulp,0.3088,0.590909090909091,overjoyed,1,N
mantelpiece,0.30872,0.272727272727273,exultant,2,E
wound,0.30843,0.0454545454545454,transported,1,N
elusive,0.30833,0.363636363636364,blissful,1,E
betray,0.3083,0.272727272727273,overjoyed,1,E
lyric,0.30818,0.136363636363636,delirious,1,N
conception,0.30814,0.272727272727273,beatific,3,E
recover,0.30808,0.0454545454545454,transported,2,N
dusty,0.3079,0.181818181818182,enchanted,1,E
poise,0.30781,0.545454545454545,joyful,1,N
police,0.30768,0.0454545454545454,transported,7,N
lamplight,0.30768,0.363636363636364,enraptured,1,N
mass,0.30762,0.0454545454545454,transported,3,N
dishevel,0.30757,0.227272727272727,ravished,1,E
swamp,0.30756,0.136363636363636,enchanted,2,E
virtue,0.30742,0.181818181818182,joyful,1,N
mix,0.30736,0.0454545454545454,euphoric,5,N
virgin,0.30722,0.136363636363636,ravished,1,N
jail,0.30703,0.0454545454545454,transported,2,E
hill,0.30677,0.0454545454545454,enchanted,5,S
apology,0.30667,0.227272727272727,overjoyed,2,E
raft,0.30658,0.0454545454545454,transported,1,N
overpopulated,0.30646,0.0909090909090909,ravished,1,N
glamour,0.30642,0.227272727272727,enchanted,1,N
specialist,0.30637,0.0909090909090909,delighted,1,E
taxi,0.30625,0.0454545454545454,transported,10,N
unpleasantness,0.30615,0.545454545454545,blissful,2,E
orchid,0.30614,0.0454545454545454,enchanted,4,N
captain,0.30573,0.227272727272727,delighted,1,X
aspect,0.30573,0.136363636363636,joyful,1,N
needlessly,0.3057,0.409090909090909,delirious,1,N
swirl,0.3057,0.272727272727273,orgasmic,1,N
unprecedented,0.30549,0.454545454545455,enthusiastic,1,N
prairie,0.30549,0.0454545454545454,enchanted,1,N
blindly,0.30543,0.318181818181818,overjoyed,1,N
politician,0.30525,0.0454545454545454,enthusiastic,1,I
compose,0.30509,0.318181818181818,joyful,1,N
arrest,0.30507,0.0454545454545454,transported,1,N
flutter,0.30503,0.590909090909091,rapturous,4,N
puddle,0.30502,0.227272727272727,blissful,1,N
ceremoniously,0.30495,0.409090909090909,ravished,1,N
unsuccessful,0.30493,0.136363636363636,enthusiastic,1,L
chef,0.30484,0.136363636363636,thrilled,1,N
insincerity,0.3048,0.227272727272727,exultant,1,N
inhospitably,0.30473,0.272727272727273,ravished,1,N
breathing,0.3047,0.318181818181818,blissful,1,N
delicacy,0.30466,0.545454545454545,joyous,1,N
rustle,0.30462,0.363636363636364,exultant,2,N
rich,0.30457,0.272727272727273,joyful,10,N
provide,0.30437,0.136363636363636,enthusiastic,2,N
tortuously,0.30422,0.227272727272727,rhapsodic,1,N
vision,0.30408,0.272727272727273,joyful,1,N
effect,0.30403,0.0454545454545454,euphoric,3,N
scepticism,0.30395,0.409090909090909,rapturous,3,L
pause,0.30382,0.363636363636364,joyful,11,N
libertine,0.30347,0.318181818181818,rhapsodic,1,N
impulse,0.30346,0.272727272727273,orgasmic,2,N
pluck,0.30332,0.590909090909091,exultant,1,N
compel,0.30331,0.0909090909090909,beatific,4,N
sophisticated,0.30327,0.0909090909090909,enthusiastic,2,N
luncheon,0.30312,0.0909090909090909,thrilled,4,N
incarnation,0.30309,0.227272727272727,joyous,1,N
reveal,0.30298,0.0909090909090909,thrilled,1,N
coast,0.30293,0.0909090909090909,transported,2,N
establishment,0.30275,0.136363636363636,enthusiastic,1,N
celebrity,0.30246,0.0909090909090909,thrilled,2,N
appalling,0.30241,0.409090909090909,delirious,1,N
irrelevantly,0.30239,0.227272727272727,rhapsodic,1,N
dearie,0.30237,0.363636363636364,exultant,1,N
operation,0.3023,0.0454545454545454,transported,1,N
hulking,0.30228,0.272727272727273,ravished,1,N
urgent,0.30218,0.0909090909090909,enthusiastic,1,N
swallow,0.30214,0.136363636363636,orgasmic,3,N
publish,0.3021,0.0909090909090909,delighted,1,N
host,0.30209,0.0909090909090909,thrilled,7,N
flavour,0.302,0.136363636363636,euphoric,2,N
stimulate,0.30189,0.136363636363636,enthusiastic,1,N
dine,0.30175,0.181818181818182,enchanted,1,N
sail,0.30172,0.0909090909090909,transported,2,N
doorway,0.30153,0.363636363636364,enchanted,3,N
elevator,0.3015,0.0454545454545454,transported,5,N
moderate,0.30146,0.0909090909090909,enthusiastic,1,N
taxis,0.30141,0.0454545454545454,transported,1,N
tinny,0.3013,0.363636363636364,euphoric,1,N
indefinitely,0.30129,0.0454545454545454,transported,1,L
southern,0.30101,0.0454545454545454,transported,1,N
fire,0.30089,0.0909090909090909,transported,5,I
exhibition,0.30078,0.0454545454545454,delighted,1,N
unobtrusively,0.30077,0.227272727272727,enraptured,1,N
dispose,0.30069,0.0454545454545454,transported,1,N
stifling,0.3004,0.545454545454545,blissful,1,X
grand,0.30034,0.318181818181818,joyous,1,N
wayward,0.30021,0.454545454545455,delirious,1,N
arthur,0.30017,0.0454545454545454,enchanted,1,N
tight,0.30015,0.0909090909090909,orgasmic,5,N
hearse,0.30009,0.0454545454545454,transported,2,N
englishman,0.30005,0.272727272727273,delirious,1,N
succulent,0.29999,0.136363636363636,orgasmic,1,N
elaborate,0.29994,0.181818181818182,joyous,5,N
affront,0.29982,0.409090909090909,exultant,1,N
appearance,0.29971,0.0909090909090909,thrilled,2,N
drift,0.29962,0.136363636363636,blissful,12,N
legally,0.29961,0.0454545454545454,transported,1,I
emergency,0.29949,0.0454545454545454,transported,1,N
fate,0.29909,0.272727272727273,enchanted,1,N
’,0.29903,0.0909090909090909,thrilled,203,N
amputate,0.29896,0.181818181818182,ravished,1,N
underground,0.29894,0.0454545454545454,transported,1,N
jazz,0.29876,0.227272727272727,joyous,4,N
nobility,0.29858,0.272727272727273,enchanted,1,N
inky,0.29855,0.409090909090909,blissful,1,N
abroad,0.29835,0.136363636363636,enthusiastic,1,S
investigate,0.29826,0.0909090909090909,transported,1,N
legion,0.29822,0.318181818181818,enchanted,2,N
significant,0.29812,0.181818181818182,enthusiastic,1,N
blood,0.29801,0.0454545454545454,transported,1,N
straggle,0.29798,0.227272727272727,exultant,1,N
lavender,0.2979,0.136363636363636,enchanted,6,N
peasantry,0.29788,0.227272727272727,ravished,1,N
substantiality,0.29771,0.136363636363636,beatific,1,N
aquaplane,0.2976,0.0909090909090909,rhapsodic,1,N
opera,0.29752,0.136363636363636,enchanted,1,N
candle,0.29746,0.136363636363636,joyous,3,N
dock,0.29727,0.0454545454545454,transported,4,N
vinous,0.29726,0.363636363636364,euphoric,1,N
sprawling,0.2972,0.363636363636364,blissful,1,N
southeastern,0.29717,0.0454545454545454,transported,1,N
gently,0.29714,0.272727272727273,blissful,1,N
precede,0.29706,0.272727272727273,joyous,2,N
slenderly,0.29705,0.227272727272727,ravished,1,N
irrecoverable,0.29675,0.227272727272727,exultant,1,N
grandfather,0.2967,0.227272727272727,thrilled,1,N
corroborate,0.29667,0.136363636363636,beatific,2,N
initiative,0.29653,0.136363636363636,enthusiastic,2,N
cottage,0.2965,0.136363636363636,enchanted,1,N
upstairs,0.29634,0.136363636363636,thrilled,10,N
eastern,0.2963,0.0454545454545454,transported,2,N
wriggle,0.29626,0.454545454545455,exultant,1,S
devil,0.2962,0.0909090909090909,enchanted,3,N
absorb,0.29608,0.0909090909090909,transported,3,N
brand,0.29602,0.0909090909090909,delighted,1,N
athlete,0.29598,0.0909090909090909,enthusiastic,1,N
authentic,0.29548,0.181818181818182,joyful,1,N
material,0.29537,0.0454545454545454,transported,3,N
lectures,0.29526,0.0454545454545454,enthusiastic,1,N
gracefully,0.29512,0.318181818181818,blissful,1,N
blind,0.29508,0.0909090909090909,delirious,8,N
necklace,0.29501,0.0454545454545454,enchanted,1,N
subtly,0.29499,0.454545454545455,joyous,1,N
accentuate,0.29497,0.181818181818182,beatific,1,N
compressed,0.29491,0.0454545454545454,transported,1,N
recognizable,0.29483,0.409090909090909,enthusiastic,2,N
bow,0.29478,0.0454545454545454,enchanted,2,N
courtesy,0.29471,0.0909090909090909,thrilled,2,N
chord,0.29471,0.409090909090909,joyful,2,X
appropriate,0.29469,0.0909090909090909,enthusiastic,2,S
servant,0.29462,0.136363636363636,joyful,8,N
foghorn,0.29457,0.318181818181818,exultant,1,N
carelessly,0.29449,0.363636363636364,transported,1,N
resemble,0.29441,0.0909090909090909,transported,1,N
authoritatively,0.29431,0.272727272727273,enraptured,1,S
fashioned,0.29422,0.136363636363636,enchanted,1,N
aesthetic,0.2942,0.409090909090909,blissful,1,N
scurry,0.29414,0.272727272727273,overjoyed,1,N
portrait,0.29414,0.0909090909090909,joyful,1,N
criticize,0.29411,0.272727272727273,enthusiastic,1,N
farm,0.29409,0.0454545454545454,transported,2,N
momentum,0.29393,0.272727272727273,enthusiastic,1,N
downstairs,0.29373,0.181818181818182,thrilled,6,N
discreetly,0.29364,0.136363636363636,transported,2,N
wither,0.29356,0.136363636363636,ravished,1,N
prig,0.29351,0.227272727272727,rhapsodic,1,N
flabby,0.29351,0.318181818181818,beatific,1,N
lather,0.29343,0.181818181818182,orgasmic,2,N
precipitately,0.293,0.272727272727273,exultant,1,N
denizen,0.29296,0.363636363636364,enraptured,1,N
abound,0.2929,0.181818181818182,joyful,1,N
dim,0.29276,0.181818181818182,blissful,9,N
whistle,0.29273,0.0909090909090909,jubilant,3,N
soggy,0.2926,0.318181818181818,delirious,2,N
freshly,0.2926,0.181818181818182,transported,1,N
smooth,0.29258,0.136363636363636,blissful,1,N
enjoin,0.29258,0.0909090909090909,beatific,1,N
fashionable,0.29257,0.272727272727273,enthusiastic,2,N
coach,0.29254,0.0909090909090909,thrilled,1,N
blond,0.29233,0.0909090909090909,ravished,2,X
barnyard,0.29231,0.318181818181818,joyous,1,N
space,0.2923,0.0454545454545454,transported,4,N
revolt,0.29225,0.136363636363636,jubilant,1,N
